ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,46,2,2022-11-13,Nevada,,Pacific,REG (Non-Conf),L 71-76,,21,4,5,.800,3,3,1.000,1,2,.500,1.100,0,0,1,0,1,0,2,1,1,0,11,11.5,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
2,47,3,2022-11-20,Nevada,,Cal St Stanislaus,REG (Non-Conf),W 85-35,,16,2,3,.667,0,1,.000,2,2,1.000,.667,0,0,0,5,5,3,1,0,0,0,4,7.3,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
3,48,4,2022-11-25,Nevada,,Milwaukee,REG (Non-Conf),W 64-47,,11,2,3,.667,1,1,1.000,1,2,.500,.833,0,0,0,0,0,0,0,0,0,0,5,3.7,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
4,49,5,2022-11-27,Nevada,,North Dakota State,REG (Non-Conf),L 68-73,,6,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,2,2,0,0,1,1,0,0,-1.1,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
5,50,6,2022-12-03,Nevada,N,Idaho,REG (Non-Conf),W 84-80 (OT),,6,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
6,51,7,2022-12-04,Nevada,@,San Diego,REG (Non-Conf),L 62-68,,18,1,3,.333,0,1,.000,1,2,.500,.333,0,0,1,3,4,0,1,0,1,1,2,1.5,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
7,52,8,2022-12-08,Nevada,,Long Beach State,REG (Non-Conf),L 57-68,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
8,53,9,2022-12-11,Nevada,,Santa Clara,REG (Non-Conf),L 56-66,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
9,54,10,2022-12-17,Nevada,N,Oregon State,REG (Non-Conf),L 84-96,,10,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,2,1,0,1,0,0,0.3,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
10,55,11,2022-12-18,Nevada,N,Montana State,REG (Non-Conf),L 43-64,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Gabby Giuffre,https://www.sports-reference.com/cbb/players/gabby-giuffre-1.html,nevada,2022-23
