ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,7,3,2024-11-15,North Dakota State,,Jamestown,REG (Non-Conf),W 88-50,,6,1,2,.500,0,0,,1,2,.500,.500,0,0,0,0,0,0,0,0,0,1,2,0.6,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
2,8,5,2024-11-24,North Dakota State,N,Troy,REG (Non-Conf),L 69-86,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,1,0,1,2,0,0,0,0,2,3.8,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
3,9,9,2024-12-07,North Dakota State,@,Eastern Washington,REG (Non-Conf),W 74-47,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
4,10,14,2025-01-04,North Dakota State,@,St. Thomas,REG (Conf),W 73-59,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
5,11,15,2025-01-09,North Dakota State,,Denver,REG (Conf),W 69-59,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
6,12,17,2025-01-16,North Dakota State,@,Omaha,REG (Conf),W 81-67,,1,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
7,13,19,2025-01-22,North Dakota State,@,South Dakota,REG (Conf),W 72-53,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
8,14,27,2025-02-22,North Dakota State,@,Oral Roberts,REG (Conf),L 84-100,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,2,0,0,0,0,2.3,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
9,15,28,2025-02-27,North Dakota State,,Kansas City,REG (Conf),W 93-67,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
10,16,29,2025-03-01,North Dakota State,,Omaha,REG (Conf),W 76-59,*,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
11,17,31,2025-03-24,North Dakota State,,New Mexico State,WNIT,W 68-65,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
12,18,32,2025-03-27,North Dakota State,,Washington State,WNIT,W 59-51,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
13,19,33,2025-03-31,North Dakota State,,Troy,WNIT,L 88-97 (OT),,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Sacia Vanderpool,https://www.sports-reference.com/cbb/players/sacia-vanderpool-1.html,north-dakota-state,2024-25
