ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
12,68,19,2025-01-25,Bucknell,,Boston University,REG (Conf),W 74-59,,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
13,69,20,2025-01-29,Bucknell,@,Loyola (MD),REG (Conf),W 54-49,,5,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
14,70,21,2025-02-01,Bucknell,,Navy,REG (Conf),L 75-79 (OT),,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
15,71,22,2025-02-08,Bucknell,,Army,REG (Conf),W 75-65,,4,0,1,.000,0,0,0,1,.000,.000,0,0,1,0,1,1,0,0,0,1,0,0.3,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
16,72,23,2025-02-12,Bucknell,@,Boston University,REG (Conf),W 67-63,,11,0,0,,0,0,0,0,,,0,0,1,0,1,0,1,0,0,3,0,0.5,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
17,73,24,2025-02-15,Bucknell,,Lafayette,REG (Conf),W 62-51,,8,0,1,.000,0,0,0,1,.000,.000,0,0,2,2,4,2,0,0,0,0,0,2.7,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
18,74,25,2025-02-19,Bucknell,@,Lehigh,REG (Conf),L 59-73,,14,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,2,2,2,0,0,1,0,2,2.7,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
19,75,26,2025-02-22,Bucknell,@,Army,REG (Conf),L 54-69,,6,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
20,76,27,2025-02-26,Bucknell,,Loyola (MD),REG (Conf),W 79-45,,17,4,5,.800,0,0,4,5,.800,.800,0,0,2,1,3,1,1,1,1,0,8,9.2,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
21,77,28,2025-03-01,Bucknell,,Holy Cross,REG (Conf),L 60-67,,9,1,1,1.000,0,0,1,1,1.000,1.000,0,0,1,1,2,2,0,0,0,1,2,3.7,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
22,78,29,2025-03-05,Bucknell,@,American,REG (Conf),W 77-46,,13,0,1,.000,0,0,0,1,.000,.000,0,0,1,2,3,2,0,0,0,2,0,1.2,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
23,79,30,2025-03-10,Bucknell,@,Colgate,CTOURN,W 63-58,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,0,1,0,2,0.7,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
24,80,31,2025-03-13,Bucknell,@,Army,CTOURN,L 39-49,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,1,0,1,0,0.3,Elena Houghton,https://www.sports-reference.com/cbb/players/elena-houghton-1.html,bucknell,2024-25
