ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Bucknell,@,Penn State,REG (Non-Conf),L 68-90,,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,Julia Heiden,https://www.sports-reference.com/cbb/players/julia-heiden-1.html,bucknell,2024-25
2,2,5,2024-11-20,Bucknell,,Mount St. Mary's,REG (Non-Conf),W 63-47,,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Julia Heiden,https://www.sports-reference.com/cbb/players/julia-heiden-1.html,bucknell,2024-25
3,3,15,2025-01-11,Bucknell,,American,REG (Conf),W 65-50,,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Julia Heiden,https://www.sports-reference.com/cbb/players/julia-heiden-1.html,bucknell,2024-25
4,4,27,2025-02-26,Bucknell,,Loyola (MD),REG (Conf),W 79-45,,7,0,2,.000,0,2,.000,0,0,.000,0,0,,0,0,0,1,1,0,1,0,0,-0.7,Julia Heiden,https://www.sports-reference.com/cbb/players/julia-heiden-1.html,bucknell,2024-25
5,5,29,2025-03-05,Bucknell,@,American,REG (Conf),W 77-46,,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Julia Heiden,https://www.sports-reference.com/cbb/players/julia-heiden-1.html,bucknell,2024-25
