ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,41,1,2022-11-08,Sam Houston State,@,Auburn,REG (Non-Conf),L 76-90,,4,1,3,.333,0,0,1,3,.333,.333,0,0,,0,1,1,0,1,0,0,3,2,0.4,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
2,42,2,2022-11-12,Sam Houston State,,Texas State,REG (Non-Conf),L 70-75,,6,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,0,0,0.7,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
3,43,3,2022-11-16,Sam Houston State,,Jarvis Christian,REG (Non-Conf),W 101-55,,12,3,5,.600,0,0,3,5,.600,.600,1,1,1.000,5,2,7,0,3,3,2,3,7,10.7,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
4,44,4,2022-11-20,Sam Houston State,@,Tulane,REG (Non-Conf),L 51-90,*,8,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,3,3,0,0,0,1,1,2,1.2,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
5,45,5,2022-11-23,Sam Houston State,@,TCU,REG (Non-Conf),W 60-54,*,9,1,2,.500,0,0,1,2,.500,.500,0,0,,1,4,5,0,1,0,0,0,2,3.9,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
6,46,6,2022-12-01,Sam Houston State,@,UCF,REG (Non-Conf),L 55-67,,15,2,3,.667,0,0,2,3,.667,.667,0,0,,3,2,5,0,0,1,0,2,4,5.3,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
7,47,7,2022-12-03,Sam Houston State,@,Florida A&M,REG (Non-Conf),W 70-62,,14,1,3,.333,0,0,1,3,.333,.333,4,7,.571,2,3,5,0,0,1,2,5,6,2.1,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
8,48,8,2022-12-06,Sam Houston State,@,Texas Tech,REG (Non-Conf),L 55-68,,10,0,0,,0,0,0,0,,,1,4,.250,2,2,4,0,0,0,2,0,1,-0.2,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
9,49,9,2022-12-16,Sam Houston State,@,Rice,REG (Non-Conf),L 57-68,,10,1,1,1.000,0,0,1,1,1.000,1.000,0,2,.000,2,2,4,0,0,0,0,1,2,2.5,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
10,50,10,2022-12-20,Sam Houston State,,North Texas-Dallas,REG (Non-Conf),W 84-44,,24,3,3,1.000,0,0,3,3,1.000,1.000,1,1,1.000,4,3,7,0,3,1,3,2,7,9.7,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
11,51,11,2022-12-29,Sam Houston State,,Seattle,REG (Conf),W 92-72,,23,6,8,.750,0,0,6,8,.750,.750,3,5,.600,7,4,11,0,1,0,2,4,15,14.5,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
12,52,12,2023-01-05,Sam Houston State,@,Abilene Christian,REG (Conf),W 69-66,*,9,0,0,,0,0,0,0,,,0,0,,0,4,4,0,0,0,1,3,0,-1.0,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
13,53,13,2023-01-07,Sam Houston State,,Utah Tech,REG (Conf),L 67-79,*,17,2,5,.400,0,0,2,5,.400,.400,0,2,.000,4,1,5,1,0,0,1,1,4,2.9,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
14,54,14,2023-01-12,Sam Houston State,@,New Mexico State,REG (Conf),L 48-69,,23,1,5,.200,0,0,1,5,.200,.200,3,4,.750,2,1,3,1,2,0,0,2,5,5.1,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
15,55,15,2023-01-14,Sam Houston State,@,Southern Utah,REG (Conf),L 55-60,,12,0,5,.000,0,0,0,5,.000,.000,0,0,,2,3,5,0,0,4,2,3,0,-1.6,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
16,56,16,2023-01-19,Sam Houston State,@,Tarleton State,REG (Conf),W 81-66,,15,2,5,.400,0,0,2,5,.400,.400,2,4,.500,3,4,7,0,1,3,2,2,6,6.1,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
17,57,17,2023-01-21,Sam Houston State,,Utah Valley,REG (Conf),W 71-56,,31,7,8,.875,0,0,7,8,.875,.875,2,2,1.000,5,4,9,2,3,2,3,3,16,19.5,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
18,58,18,2023-01-26,Sam Houston State,,Stephen F. Austin,REG (Conf),L 55-62,,12,2,4,.500,0,0,2,4,.500,.500,0,0,,2,2,4,0,1,1,2,4,4,2.1,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
19,59,19,2023-01-28,Sam Houston State,,Texas–Rio Grande Valley,REG (Conf),W 70-65,,13,1,4,.250,0,0,1,4,.250,.250,3,4,.750,2,1,3,0,1,0,2,2,5,2.1,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
20,60,20,2023-02-02,Sam Houston State,@,Seattle,REG (Conf),W 67-60,,6,0,1,.000,0,0,0,1,.000,.000,0,2,.000,0,2,2,1,0,0,1,0,0,-1.2,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
21,61,21,2023-02-04,Sam Houston State,@,California Baptist,REG (Conf),W 66-62,,8,1,3,.333,0,0,1,3,.333,.333,0,0,,0,0,0,1,1,0,0,0,2,2.0,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
22,62,22,2023-02-09,Sam Houston State,,Grand Canyon,REG (Conf),L 68-70,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,0,1,0,0,0,0,2,2,1.6,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
23,63,23,2023-02-16,Sam Houston State,@,UT Arlington,REG (Conf),L 102-106 (2OT),,33,6,12,.500,0,0,6,12,.500,.500,3,7,.429,8,5,13,0,1,5,1,3,15,16.8,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
24,64,24,2023-02-18,Sam Houston State,,Tarleton State,REG (Conf),W 59-58,,26,1,6,.167,0,0,1,6,.167,.167,2,5,.400,5,4,9,2,1,3,2,2,4,5.4,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
25,65,25,2023-02-23,Sam Houston State,@,Stephen F. Austin,REG (Conf),L 56-71,,14,0,1,.000,0,0,0,1,.000,.000,0,0,,3,1,4,0,0,0,3,3,0,-2.5,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
26,66,26,2023-02-25,Sam Houston State,@,Texas–Rio Grande Valley,REG (Conf),L 61-65 (OT),,15,0,1,.000,0,0,0,1,.000,.000,0,2,.000,3,5,8,1,0,2,0,2,0,3.4,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
27,67,27,2023-02-28,Sam Houston State,,Abilene Christian,REG (Conf),L 68-74,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
28,68,28,2023-03-02,Sam Houston State,,New Mexico State,REG (Conf),L 64-70,,13,1,2,.500,0,0,1,2,.500,.500,0,0,,0,2,2,1,1,0,1,1,2,1.9,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
29,69,29,2023-03-06,Sam Houston State,N,Abilene Christian,CTOURN,W 82-81,,6,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,2,1,3,1,2,0,0,2,2,5.3,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
30,70,30,2023-03-08,Sam Houston State,N,Stephen F. Austin,CTOURN,L 59-74,,26,4,5,.800,0,0,4,5,.800,.800,4,5,.800,3,7,10,1,0,3,3,4,12,12.1,Raanee Smith,https://www.sports-reference.com/cbb/players/raanee-smith-1.html,sam-houston-state,2022-23
