ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,10,2023-12-07,Arkansas,,Louisiana Tech,REG (Non-Conf),W 100-60,,5,0,1,.000,0,0,0,1,.000,.000,0,0,1,0,1,0,0,0,0,0,0,0.0,Bea Franklin,https://www.sports-reference.com/cbb/players/bea-franklin-1.html,arkansas,2023-24
2,2,15,2023-12-31,Arkansas,,Incarnate Word,REG (Non-Conf),W 67-48,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Bea Franklin,https://www.sports-reference.com/cbb/players/bea-franklin-1.html,arkansas,2023-24
3,3,17,2024-01-07,Arkansas,,Georgia,REG (Conf),W 83-43,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Bea Franklin,https://www.sports-reference.com/cbb/players/bea-franklin-1.html,arkansas,2023-24
