ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-10,West Virginia,,USC Upstate,REG (Non-Conf),W 81-31,,12,1,4,.250,1,2,.500,0,2,.000,.375,1,2,.500,0,1,1,0,1,0,0,2,4,1.7,Imarianah Russell,https://www.sports-reference.com/cbb/players/imarianah-russell-1.html,west-virginia,2022-23
