ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,14,2022-01-10,Alabama A&M,,Jackson State,REG (Conf),L 52-79,,3,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Trinity Murray,https://www.sports-reference.com/cbb/players/trinity-murray-1.html,alabama-am,2021-22
2,2,24,2022-02-19,Alabama A&M,@,Bethune-Cookman,REG (Conf),W 68-54,,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Trinity Murray,https://www.sports-reference.com/cbb/players/trinity-murray-1.html,alabama-am,2021-22
