ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2022-11-11,Arizona State,,Grambling State,REG (Non-Conf),W 62-49,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Tatum Settelmyer,https://www.sports-reference.com/cbb/players/tatum-settelmyer-1.html,arizona-state,2022-23
2,2,3,2022-11-15,Arizona State,@,Montana State,REG (Non-Conf),W 79-64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Tatum Settelmyer,https://www.sports-reference.com/cbb/players/tatum-settelmyer-1.html,arizona-state,2022-23
3,3,7,2022-11-30,Arizona State,@,Grand Canyon,REG (Non-Conf),W 80-72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Tatum Settelmyer,https://www.sports-reference.com/cbb/players/tatum-settelmyer-1.html,arizona-state,2022-23
4,4,8,2022-12-02,Arizona State,,Massachusetts,REG (Non-Conf),L 64-88,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Tatum Settelmyer,https://www.sports-reference.com/cbb/players/tatum-settelmyer-1.html,arizona-state,2022-23
5,5,10,2022-12-11,Arizona State,@,Stephen F. Austin,REG (Non-Conf),L 60-75,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Tatum Settelmyer,https://www.sports-reference.com/cbb/players/tatum-settelmyer-1.html,arizona-state,2022-23
6,6,11,2022-12-17,Arizona State,,Prairie View A&M,REG (Non-Conf),W 82-67,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,Tatum Settelmyer,https://www.sports-reference.com/cbb/players/tatum-settelmyer-1.html,arizona-state,2022-23
7,7,13,2022-12-31,Arizona State,@,Stanford,REG (Conf),L 69-101,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Tatum Settelmyer,https://www.sports-reference.com/cbb/players/tatum-settelmyer-1.html,arizona-state,2022-23
8,8,29,2023-02-25,Arizona State,@,Oregon,REG (Conf),L 48-77,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Tatum Settelmyer,https://www.sports-reference.com/cbb/players/tatum-settelmyer-1.html,arizona-state,2022-23
