ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,10,2021-12-12,Miami (FL),,Robert Morris,REG (Non-Conf),W 86-45,,5,2,3,.667,0,0,,2,3,.667,.667,0,0,1,0,1,1,0,0,0,1,4,3.7,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
2,2,11,2022-01-06,Miami (FL),,Wake Forest,REG (Conf),L 46-47,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
3,3,13,2022-01-13,Miami (FL),@,Clemson,REG (Conf),W 69-60,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
4,4,16,2022-01-20,Miami (FL),@,Florida State,REG (Conf),W 59-52,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
5,5,21,2022-02-06,Miami (FL),@,North Carolina,REG (Conf),L 38-85,,13,1,4,.250,0,2,.000,1,2,.500,.250,0,0,1,1,2,1,0,0,0,1,2,0.9,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
6,6,22,2022-02-10,Miami (FL),@,Notre Dame,REG (Conf),L 53-69,,1,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
7,7,23,2022-02-13,Miami (FL),,Florida State,REG (Conf),W 76-59,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,1,0,2,0.7,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
8,8,24,2022-02-15,Miami (FL),@,Virginia,REG (Conf),W 71-55,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
9,9,28,2022-02-27,Miami (FL),,Clemson,REG (Conf),W 76-40,,7,1,3,.333,0,0,,1,3,.333,.333,0,0,0,0,0,0,0,0,0,0,2,0.3,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
10,10,32,2022-03-06,Miami (FL),@,NC State,CTOURN,L 47-60,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,1,0,0,0,0.0,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
11,11,33,2022-03-18,Miami (FL),,South Florida,ROUND-64,W 78-66,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
12,12,34,2022-03-20,Miami (FL),@,South Carolina,ROUND-32,L 33-49,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Paula Fraile Ruiz,https://www.sports-reference.com/cbb/players/paula-fraile-ruiz-1.html,miami-fl,2021-22
