ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,25,1,2022-11-08,Brigham Young,@,Colorado State,REG (Non-Conf),L 62-82,,6,0,2,.000,0,0,,0,2,.000,.000,0,0,0,0,0,0,0,0,1,1,0,-2.8,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
2,26,2,2022-11-12,Brigham Young,,Montana State,REG (Non-Conf),L 60-69,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,1,0,1,1,0,0,0,0,0,0.7,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
3,27,6,2022-11-23,Brigham Young,,Carroll (MT),REG (Non-Conf),W 71-47,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,1,1,0,-2.1,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
4,28,8,2022-12-01,Brigham Young,@,Boise State,REG (Non-Conf),W 76-67,,3,0,0,,0,0,,0,0,,,0,0,0,2,2,0,0,0,0,1,0,0.2,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
5,29,13,2022-12-21,Brigham Young,,Monmouth,REG (Non-Conf),W 70-50,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
6,30,17,2023-01-12,Brigham Young,@,Loyola Marymount,REG (Conf),W 63-46,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
7,31,19,2023-01-19,Brigham Young,,San Francisco,REG (Conf),W 78-59,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
8,32,25,2023-02-11,Brigham Young,,Loyola Marymount,REG (Conf),W 67-42,,10,0,0,,0,0,,0,0,,,0,0,0,1,1,1,0,0,0,0,0,1.0,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
9,33,29,2023-02-27,Brigham Young,,Portland,REG (Conf),L 49-61,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,1,0,0.3,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
10,34,30,2023-03-03,Brigham Young,N,Pepperdine,CTOURN,W 74-59,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Devry Millett,https://www.sports-reference.com/cbb/players/devry-millett-1.html,brigham-young,2022-23
