ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,4,2024-11-14,New Hampshire,@,Northeastern,REG (Non-Conf),W 58-31,,4,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,1,0,0.3,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
2,2,7,2024-11-23,New Hampshire,@,Howard,REG (Non-Conf),L 55-76,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
3,3,10,2024-12-07,New Hampshire,,Army,REG (Non-Conf),L 59-60,,4,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
4,4,11,2024-12-19,New Hampshire,@,Pittsburgh,REG (Non-Conf),L 39-94,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
5,5,12,2024-12-21,New Hampshire,@,Brown,REG (Non-Conf),L 43-70,,7,0,3,.000,0,0,,0,3,.000,.000,0,0,0,0,0,0,1,0,1,3,0,-3.3,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
6,6,13,2024-12-30,New Hampshire,@,Stonehill,REG (Non-Conf),W 74-57,,9,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
7,7,16,2025-01-09,New Hampshire,@,Albany (NY),REG (Conf),L 32-59,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
8,8,25,2025-02-13,New Hampshire,,Vermont,REG (Conf),L 46-55,,7,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,0,1,0,0.9,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
9,9,26,2025-02-15,New Hampshire,@,UMass Lowell,REG (Conf),W 62-55 (OT),,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
10,10,27,2025-02-20,New Hampshire,,Binghamton,REG (Conf),W 65-38,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
11,11,28,2025-02-22,New Hampshire,,Albany (NY),REG (Conf),L 49-67,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,2,0,-1.5,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
12,12,29,2025-02-27,New Hampshire,@,Maine,REG (Conf),L 48-62,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
13,13,30,2025-03-06,New Hampshire,@,Albany (NY),CTOURN,L 44-66,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,McKenna Karlson,https://www.sports-reference.com/cbb/players/mckenna-karlson-1.html,new-hampshire,2024-25
