ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,13,3,2022-11-13,Army,@,Texas A&M,REG (Non-Conf),L 49-73,,4,0,0,0,0,0,0,0,2,.000,0,2,2,0,0,0,0,0,0,-0.2,Reagan Warren,https://www.sports-reference.com/cbb/players/reagan-warren-1.html,army,2022-23
