ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-04,Tennessee Tech,,Emory & Henry,REG (Non-Conf),W 82-54,,8,1,3,.333,0,1,.000,1,2,.500,.333,0,0,0,0,0,0,0,0,2,0,2,-1.7,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
2,2,4,2024-11-14,Tennessee Tech,,Jackson State,REG (Non-Conf),W 84-56,,11,0,1,.000,0,1,.000,0,0,,.000,0,0,0,2,2,2,0,0,1,1,0,-0.1,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
3,3,6,2024-11-23,Tennessee Tech,@,East Tennessee State,REG (Non-Conf),L 48-53,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
4,4,9,2024-12-06,Tennessee Tech,,Cumberlands (KY),REG (Non-Conf),W 82-58,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
5,5,10,2024-12-17,Tennessee Tech,@,Western Illinois,REG (Conf),W 72-52,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
6,6,12,2025-01-02,Tennessee Tech,,Southern Indiana,REG (Conf),W 83-79,,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
7,7,13,2025-01-04,Tennessee Tech,,Morehead State,REG (Conf),W 76-63,,2,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
8,8,14,2025-01-09,Tennessee Tech,@,Eastern Illinois,REG (Conf),L 40-71,,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,1,0,2,0.7,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
9,9,16,2025-01-16,Tennessee Tech,,Southeast Missouri State,REG (Conf),W 79-66,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
10,10,17,2025-01-18,Tennessee Tech,,Little Rock,REG (Conf),W 70-49,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
11,11,19,2025-01-25,Tennessee Tech,@,UT Martin,REG (Conf),W 70-59,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
12,12,21,2025-02-01,Tennessee Tech,@,Southern Indiana,REG (Conf),W 81-62,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,1,0,1,0,1,0,0,0,0,1.0,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
13,13,22,2025-02-06,Tennessee Tech,,SIU Edwardsville,REG (Conf),W 80-54,,9,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,1,1,0,0,-1.7,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
14,14,24,2025-02-13,Tennessee Tech,@,Little Rock,REG (Conf),W 61-57,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
15,15,25,2025-02-15,Tennessee Tech,@,Southeast Missouri State,REG (Conf),W 78-50,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
16,16,27,2025-02-22,Tennessee Tech,,Tennessee State,REG (Conf),W 84-71,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,2,0,0,-2.0,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
17,17,29,2025-03-01,Tennessee Tech,,Lindenwood,REG (Conf),W 77-59,,7,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,3,2,0,-3.8,Angelika Girgenson,https://www.sports-reference.com/cbb/players/angelika-girgenson-1.html,tennessee-tech,2024-25
