ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,51,1,2024-11-04,South Carolina State,,Furman,REG (Non-Conf),L 54-60,,16,1,2,.500,0,0,1,2,.500,.500,0,0,,1,2,3,0,0,1,2,0,2,1.0,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
2,52,2,2024-11-08,South Carolina State,,Presbyterian,REG (Non-Conf),W 59-54,*,9,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,1,1,0,1,0,2,3,4,1.5,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
3,53,3,2024-11-13,South Carolina State,,USC Upstate,REG (Non-Conf),L 52-60,*,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
4,54,4,2024-11-15,South Carolina State,,Jacksonville State,REG (Non-Conf),L 41-72,,11,0,1,.000,0,0,0,1,.000,.000,2,4,.500,0,0,0,0,0,0,0,0,2,0.5,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
5,55,10,2024-12-06,South Carolina State,@,Longwood,REG (Non-Conf),L 60-67,*,19,1,2,.500,0,0,1,2,.500,.500,1,2,.500,4,1,5,2,3,0,2,1,3,6.7,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
6,56,11,2024-12-07,South Carolina State,N,McNeese State,REG (Non-Conf),L 38-62,,13,0,0,,0,0,0,0,,,0,0,,1,0,1,1,0,0,1,0,0,0.4,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
7,57,12,2024-12-08,South Carolina State,N,William & Mary,REG (Non-Conf),L 65-70,*,24,4,7,.571,0,0,4,7,.571,.571,2,4,.500,2,6,8,0,1,0,3,2,10,6.3,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
8,58,13,2024-12-11,South Carolina State,@,Winthrop,REG (Non-Conf),L 46-55,*,22,4,5,.800,0,0,4,5,.800,.800,1,2,.500,2,4,6,0,1,1,3,3,9,6.8,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
9,59,19,2025-01-11,South Carolina State,,Delaware State,REG (Conf),W 68-62,*,18,0,1,.000,0,0,0,1,.000,.000,1,2,.500,0,1,1,0,0,0,0,1,1,-0.2,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
10,60,20,2025-01-13,South Carolina State,,Maryland Eastern Shore,REG (Conf),L 55-63,*,18,2,3,.667,0,0,2,3,.667,.667,1,2,.500,1,0,1,1,1,0,1,1,5,4.3,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
11,61,21,2025-01-25,South Carolina State,@,North Carolina Central,REG (Conf),L 56-71,*,19,1,2,.500,0,0,1,2,.500,.500,6,8,.750,1,8,9,1,2,0,1,2,8,10.2,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
12,62,22,2025-02-01,South Carolina State,@,Norfolk State,REG (Conf),L 37-83,*,25,3,6,.500,0,0,3,6,.500,.500,2,2,1.000,3,5,8,0,0,0,1,0,8,7.6,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
13,63,23,2025-02-03,South Carolina State,@,Howard,REG (Conf),L 41-68,*,21,1,2,.500,0,0,1,2,.500,.500,0,0,,1,3,4,0,2,0,0,2,2,3.8,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
14,64,24,2025-02-15,South Carolina State,,Morgan State,REG (Conf),L 55-60,*,14,3,6,.500,0,0,3,6,.500,.500,2,2,1.000,2,1,3,0,3,0,4,2,8,4.9,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
15,65,25,2025-02-17,South Carolina State,,Coppin State,REG (Conf),L 45-57,,15,2,3,.667,0,0,2,3,.667,.667,0,0,,3,4,7,1,0,1,1,1,4,6.0,Rakyha Reid,https://www.sports-reference.com/cbb/players/rakyha-reid-1.html,south-carolina-state,2024-25
