ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2021-11-14,UT Martin,@,North Carolina A&T,REG (Non-Conf),W 58-40,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
2,2,3,2021-11-15,UT Martin,@,Western Kentucky,REG (Non-Conf),W 63-47,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
3,3,4,2021-11-17,UT Martin,@,Louisville,REG (Non-Conf),L 30-62,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
4,4,5,2021-11-20,UT Martin,,Illinois State,REG (Non-Conf),W 54-52,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
5,5,6,2021-11-26,UT Martin,@,George Washington,REG (Non-Conf),L 37-46,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
6,6,8,2021-12-05,UT Martin,,Saint Louis,REG (Non-Conf),L 54-59,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
7,7,11,2021-12-21,UT Martin,@,Bowling Green,REG (Non-Conf),L 52-67,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
8,8,13,2022-01-01,UT Martin,,SIU Edwardsville,REG (Conf),L 58-62,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
9,9,16,2022-01-24,UT Martin,@,Morehead State,REG (Conf),W 64-50,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
10,10,17,2022-01-27,UT Martin,,Eastern Illinois,REG (Conf),L 77-81,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
11,11,18,2022-01-29,UT Martin,@,Belmont,REG (Conf),L 48-73,,0,0,1,.000,0,0,,0,1,.000,.000,0,0,1,0,1,0,0,0,0,0,0,0.0,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
12,12,24,2022-02-12,UT Martin,@,Eastern Illinois,REG (Conf),W 58-45,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
13,13,26,2022-02-16,UT Martin,,Morehead State,REG (Conf),W 54-36,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
14,14,27,2022-02-19,UT Martin,,Murray State,REG (Conf),L 56-69,,3,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,1,0,3,1.7,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
15,15,28,2022-02-24,UT Martin,@,Southeast Missouri State,REG (Conf),W 70-49,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,1,0,2,0,0,-1.7,Mia Hurst,https://www.sports-reference.com/cbb/players/mia-hurst-1.html,tennessee-martin,2021-22
