ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,102,1,2021-11-12,Washington,,San Diego,REG (Non-Conf),W 57-51,*,30,0,5,.000,0,3,.000,0,2,.000,.000,4,4,1.000,2,1,3,0,3,0,6,4,4,-2.4,Alexis Griggsby,https://www.sports-reference.com/cbb/players/alexis-griggsby-1.html,washington,2021-22
2,103,2,2021-11-14,Washington,,Northern Arizona,REG (Non-Conf),W 72-65,*,17,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,2,2,0,0,1,5,1,0,-5.5,Alexis Griggsby,https://www.sports-reference.com/cbb/players/alexis-griggsby-1.html,washington,2021-22
3,104,3,2021-11-20,Washington,,Louisville,REG (Non-Conf),L 53-61,*,27,3,5,.600,1,3,.333,2,2,1.000,.700,2,2,1.000,0,1,1,1,1,0,0,0,9,8.7,Alexis Griggsby,https://www.sports-reference.com/cbb/players/alexis-griggsby-1.html,washington,2021-22
4,105,4,2021-11-25,Washington,,VCU,REG (Non-Conf),L 47-60,*,21,1,2,.500,1,2,.500,0,0,,.750,0,0,,0,1,1,3,0,0,0,2,3,3.6,Alexis Griggsby,https://www.sports-reference.com/cbb/players/alexis-griggsby-1.html,washington,2021-22
5,106,5,2021-11-27,Washington,@,North Carolina,REG (Non-Conf),L 37-58,*,25,3,6,.500,2,5,.400,1,1,1.000,.667,0,0,,0,0,0,1,0,0,0,2,8,4.9,Alexis Griggsby,https://www.sports-reference.com/cbb/players/alexis-griggsby-1.html,washington,2021-22
6,107,6,2021-12-10,Washington,@,Seattle,REG (Non-Conf),W 77-59,*,31,8,12,.667,7,10,.700,1,2,.500,.958,0,0,,0,2,2,2,2,0,1,3,23,19.6,Alexis Griggsby,https://www.sports-reference.com/cbb/players/alexis-griggsby-1.html,washington,2021-22
7,108,7,2021-12-18,Washington,,Eastern Washington,REG (Non-Conf),W 62-59,*,1,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Alexis Griggsby,https://www.sports-reference.com/cbb/players/alexis-griggsby-1.html,washington,2021-22
