ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,109,1,2023-11-06,George Washington,,Howard,REG (Non-Conf),W 64-58,*,23,1,2,.500,0,0,1,2,.500,.500,2,2,1.000,5,3,8,2,0,2,0,4,4,8.6,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
2,110,2,2023-11-10,George Washington,@,Manhattan,REG (Non-Conf),W 55-49,*,31,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,4,7,11,4,0,1,4,3,4,6.6,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
3,111,3,2023-11-15,George Washington,,American,REG (Non-Conf),W 69-59,*,31,5,7,.714,0,0,5,7,.714,.714,0,0,,4,4,8,0,1,1,4,4,10,7.2,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
4,112,4,2023-11-18,George Washington,@,Maryland Eastern Shore,REG (Non-Conf),L 59-62,*,8,0,0,,0,0,0,0,,,0,0,,1,2,3,1,0,0,2,1,0,-0.4,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
5,113,5,2023-11-23,George Washington,N,West Virginia,REG (Non-Conf),L 51-54,*,18,3,5,.600,0,0,3,5,.600,.600,0,0,,3,2,5,1,0,0,0,4,6,5.5,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
6,114,6,2023-11-24,George Washington,N,Southern Illinois,REG (Non-Conf),L 55-66,*,36,4,7,.571,0,0,4,7,.571,.571,2,2,1.000,6,5,11,2,1,0,2,4,10,11.2,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
7,115,7,2023-11-25,George Washington,N,Charlotte,REG (Non-Conf),L 38-50,*,18,2,5,.400,0,0,2,5,.400,.400,0,0,,3,2,5,0,0,1,3,2,4,0.9,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
8,116,8,2023-11-30,George Washington,,Cheyney,REG (Non-Conf),W 91-30,*,12,3,4,.750,0,0,3,4,.750,.750,7,7,1.000,2,4,6,0,0,1,0,0,13,14.7,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
9,117,9,2023-12-06,George Washington,@,Towson,REG (Non-Conf),L 60-68,*,32,3,4,.750,0,0,3,4,.750,.750,1,1,1.000,1,4,5,2,1,1,1,2,7,8.6,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
10,118,10,2023-12-09,George Washington,,Coppin State,REG (Non-Conf),W 55-41,*,17,1,5,.200,0,0,1,5,.200,.200,1,2,.500,2,1,3,2,0,0,0,3,3,1.4,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
11,119,11,2023-12-16,George Washington,,Hampton,REG (Non-Conf),W 46-40,*,14,0,1,.000,0,0,0,1,.000,.000,0,0,,2,0,2,2,3,1,0,3,0,4.6,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
12,120,12,2023-12-21,George Washington,,Stonehill,REG (Non-Conf),W 67-34,*,30,3,4,.750,0,0,3,4,.750,.750,1,2,.500,4,4,8,2,2,0,1,1,7,11.0,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
13,121,13,2023-12-30,George Washington,,Richmond,REG (Conf),L 66-70,*,36,1,5,.200,0,0,1,5,.200,.200,1,2,.500,5,2,7,1,1,0,1,2,3,3.5,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
14,122,14,2024-01-03,George Washington,@,Saint Joseph's,REG (Conf),L 47-67,*,27,3,5,.600,0,0,3,5,.600,.600,0,0,,2,2,4,1,0,0,1,0,6,5.4,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
15,123,15,2024-01-10,George Washington,,Duquesne,REG (Conf),L 54-71,*,16,0,1,.000,0,0,0,1,.000,.000,2,4,.500,1,2,3,1,0,0,2,5,2,-1.5,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
16,124,16,2024-01-14,George Washington,@,St. Bonaventure,REG (Conf),W 78-62,*,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,2,0,-1.5,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
17,125,17,2024-01-17,George Washington,@,Dayton,REG (Conf),L 53-71,,13,0,2,.000,0,0,0,2,.000,.000,0,0,,0,1,1,0,0,1,0,2,0,-1.2,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
18,126,18,2024-01-20,George Washington,,Saint Louis,REG (Conf),L 56-66,,3,0,4,.000,0,0,0,4,.000,.000,0,0,,1,0,1,1,0,0,0,2,0,-2.2,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
19,127,19,2024-01-24,George Washington,,George Mason,REG (Conf),L 41-57,,4,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,0,0,0,0.6,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
20,128,20,2024-01-27,George Washington,@,Fordham,REG (Conf),L 55-60,,15,2,4,.500,0,0,2,4,.500,.500,1,2,.500,2,3,5,0,0,1,0,1,5,5.2,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
21,129,21,2024-01-31,George Washington,,Rhode Island,REG (Conf),L 52-66,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,0,0,0.0,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
22,130,22,2024-02-04,George Washington,@,VCU,REG (Conf),L 51-71,,24,3,3,1.000,0,0,3,3,1.000,1.000,1,2,.500,3,4,7,0,0,1,2,1,7,7.3,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
23,131,24,2024-02-11,George Washington,@,Richmond,REG (Conf),L 61-83,,6,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,1,0,0,0,1.0,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
24,132,25,2024-02-14,George Washington,,La Salle,REG (Conf),W 71-49,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
25,133,26,2024-02-17,George Washington,@,George Mason,REG (Conf),L 57-60,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,0,0,0,1,2,0,-1.5,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
26,134,27,2024-02-21,George Washington,@,Duquesne,REG (Conf),L 69-79,,5,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
27,135,30,2024-03-02,George Washington,,Loyola Chicago,REG (Conf),W 50-43,,13,0,1,.000,0,0,0,1,.000,.000,0,0,,1,5,6,0,0,1,2,2,0,-0.6,Maren Durant,https://www.sports-reference.com/cbb/players/maren-durant-1.html,george-washington,2023-24
