ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,58,6,2024-11-28,Purdue,N,Middle Tennessee,REG (Non-Conf),L 49-54,,2,0,1,.000,0,1,.000,0,0,.000,0,0,,1,1,2,0,0,0,1,0,0,-0.7,Alaina Harper,https://www.sports-reference.com/cbb/players/alaina-harper-1.html,purdue,2024-25
2,59,7,2024-11-30,Purdue,N,South Carolina,REG (Non-Conf),L 51-99,,16,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,2,0,2,0,0.9,Alaina Harper,https://www.sports-reference.com/cbb/players/alaina-harper-1.html,purdue,2024-25
3,60,9,2024-12-07,Purdue,,Maryland,REG (Conf),L 69-78,,4,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,Alaina Harper,https://www.sports-reference.com/cbb/players/alaina-harper-1.html,purdue,2024-25
