ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,59,1,2023-11-06,UNC Greensboro,@,Appalachian State,REG (Non-Conf),L 65-71,*,29,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,0,1,1,1,2,0,2,3,2,-0.6,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
2,60,2,2023-11-11,UNC Greensboro,,South Carolina State,REG (Non-Conf),W 61-30,*,20,2,7,.286,1,4,.250,1,3,.333,.357,0,0,,0,0,0,0,0,0,0,3,5,-0.3,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
3,61,3,2023-11-14,UNC Greensboro,,Pfeiffer,REG (Non-Conf),W 93-25,*,16,3,5,.600,0,1,.000,3,4,.750,.600,4,4,1.000,0,0,0,0,2,0,0,0,10,9.7,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
4,62,4,2023-11-18,UNC Greensboro,@,Radford,REG (Non-Conf),W 63-60,*,33,5,10,.500,0,1,.000,5,9,.556,.500,0,0,,0,3,3,2,0,0,4,1,10,2.9,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
5,63,5,2023-11-20,UNC Greensboro,@,Virginia Tech,REG (Non-Conf),L 51-72,*,23,1,5,.200,0,0,,1,5,.200,.200,1,2,.500,1,1,2,0,0,0,1,1,3,-0.9,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
6,64,6,2023-11-22,UNC Greensboro,,Montreat,REG (Non-Conf),W 75-46,*,7,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,0,0,1,0,0,-0.3,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
7,65,7,2023-11-26,UNC Greensboro,,Gardner-Webb,REG (Non-Conf),W 64-47,*,27,1,4,.250,0,0,,1,4,.250,.250,1,2,.500,2,0,2,0,2,0,1,2,3,1.8,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
8,66,8,2023-11-29,UNC Greensboro,,Coastal Carolina,REG (Non-Conf),W 65-59,*,25,1,4,.250,0,0,,1,4,.250,.250,4,6,.667,1,1,2,2,0,0,2,2,6,2.4,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
9,67,9,2023-12-06,UNC Greensboro,@,North Carolina,REG (Non-Conf),L 66-81,*,14,0,2,.000,0,0,,0,2,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
10,68,10,2023-12-10,UNC Greensboro,,Elon,REG (Non-Conf),W 52-47,*,14,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,0,0,1,0,0,0,1,4,3.0,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
11,69,11,2023-12-14,UNC Greensboro,,North Carolina Central,REG (Non-Conf),W 66-55,*,27,3,7,.429,0,1,.000,3,6,.500,.429,0,0,,0,1,1,0,0,0,2,2,6,-0.2,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
12,70,12,2023-12-18,UNC Greensboro,@,USC Upstate,REG (Non-Conf),W 56-53,*,22,2,4,.500,0,0,,2,4,.500,.500,0,0,,0,0,0,0,0,0,1,0,4,1.0,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
13,71,13,2023-12-21,UNC Greensboro,@,UNC Asheville,REG (Non-Conf),L 71-72,*,36,6,8,.750,1,1,1.000,5,7,.714,.813,2,2,1.000,0,1,1,2,1,0,1,2,15,12.7,Nia Howard,https://www.sports-reference.com/cbb/players/nia-howard-1.html,north-carolina-greensboro,2023-24
