ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,6,2,2022-11-13,Coastal Carolina,@,Kentucky,REG (Non-Conf),L 53-79,,21,3,4,.750,0,0,3,4,.750,.750,6,8,.750,2,2,4,1,2,0,4,3,12,9.1,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
2,7,3,2022-11-16,Coastal Carolina,@,Wofford,REG (Non-Conf),L 69-84,*,12,1,2,.500,0,0,1,2,.500,.500,0,2,.000,1,3,4,0,1,1,2,2,2,0.7,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
3,8,4,2022-11-23,Coastal Carolina,,Coker,REG (Non-Conf),W 104-38,,14,5,7,.714,0,0,5,7,.714,.714,0,0,,0,2,2,0,0,1,0,3,10,7.2,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
4,9,5,2022-11-27,Coastal Carolina,@,Wake Forest,REG (Non-Conf),L 61-76,,10,2,5,.400,0,0,2,5,.400,.400,0,0,,2,1,3,1,0,0,0,0,4,3.7,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
5,10,6,2022-11-30,Coastal Carolina,,South Carolina State,REG (Non-Conf),W 87-56,,5,0,0,,0,0,0,0,,,1,2,.500,0,1,1,0,0,1,0,1,1,1.2,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
6,11,7,2022-12-02,Coastal Carolina,@,College of Charleston,REG (Non-Conf),L 81-85,,3,0,2,.000,0,0,0,2,.000,.000,0,0,,1,0,1,0,0,0,0,0,0,-0.7,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
7,12,8,2022-12-11,Coastal Carolina,,Furman,REG (Non-Conf),W 69-54,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
8,13,9,2022-12-15,Coastal Carolina,,Erskine,REG (Non-Conf),W 83-24,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
9,14,11,2022-12-21,Coastal Carolina,@,South Carolina,REG (Non-Conf),L 39-102,,13,1,6,.167,0,0,1,6,.167,.167,0,0,,0,2,2,0,0,0,1,3,2,-3.4,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
10,15,12,2022-12-29,Coastal Carolina,@,James Madison,REG (Conf),L 56-77,,3,0,0,,0,0,0,0,,,0,2,.000,0,0,0,0,0,0,1,1,0,-2.2,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
11,16,13,2022-12-31,Coastal Carolina,@,Louisiana,REG (Conf),W 68-57,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
12,17,14,2023-01-05,Coastal Carolina,,Georgia Southern,REG (Conf),L 75-81,,10,2,3,.667,0,0,2,3,.667,.667,0,0,,0,1,1,0,0,0,1,1,4,1.6,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
13,18,15,2023-01-07,Coastal Carolina,,Louisiana–Monroe,REG (Conf),L 71-73,,5,1,3,.333,0,0,1,3,.333,.333,1,2,.500,0,0,0,0,0,0,0,1,3,0.5,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
14,19,16,2023-01-12,Coastal Carolina,,Marshall,REG (Conf),W 65-61,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,1,0,0,0.0,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
15,20,17,2023-01-14,Coastal Carolina,,South Alabama,REG (Conf),W 69-44,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,B'Aunce Carter,https://www.sports-reference.com/cbb/players/baunce-carter-1.html,coastal-carolina,2022-23
