ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,21,2,2024-11-06,Milwaukee,,Carroll (WI),REG (Non-Conf),W 74-49,,4,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,0,0,0,0,0,0,0,1,3,1.6,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
2,22,5,2024-11-17,Milwaukee,@,Wisconsin,REG (Non-Conf),L 45-82,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
3,23,6,2024-11-20,Milwaukee,@,Kansas State,REG (Non-Conf),L 46-111,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
4,24,9,2024-11-28,Milwaukee,N,Air Force,REG (Non-Conf),L 40-56,,1,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.8,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
5,25,12,2024-12-11,Milwaukee,,Green Bay,REG (Conf),L 53-86,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
6,26,13,2024-12-15,Milwaukee,@,Marquette,REG (Non-Conf),L 51-69,,3,1,2,.500,1,2,.500,0,0,,.750,0,0,0,1,1,0,0,0,0,0,3,2.3,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
7,27,14,2024-12-22,Milwaukee,@,Central Michigan,REG (Non-Conf),L 50-54,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
8,28,15,2024-12-29,Milwaukee,@,Cleveland State,REG (Conf),L 68-73 (OT),,12,3,6,.500,3,6,.500,0,0,,.750,0,0,0,1,1,1,0,0,0,1,9,6.6,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
9,29,16,2025-01-02,Milwaukee,,Wright State,REG (Conf),W 75-50,,7,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,0,1,0,0,0,3,4.0,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
10,30,17,2025-01-04,Milwaukee,,Northern Kentucky,REG (Conf),L 65-68,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
11,31,18,2025-01-09,Milwaukee,@,Purdue Fort Wayne,REG (Conf),L 58-70,,3,0,3,.000,0,3,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-2.1,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
12,32,19,2025-01-16,Milwaukee,,Oakland,REG (Conf),L 72-75 (OT),,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
13,33,21,2025-01-23,Milwaukee,@,Northern Kentucky,REG (Conf),L 62-66,,4,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
14,34,24,2025-02-01,Milwaukee,,Cleveland State,REG (Conf),L 81-89,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
15,35,26,2025-02-08,Milwaukee,,Youngstown State,REG (Conf),W 61-56,*,9,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,1,0,0.3,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
16,36,30,2025-02-22,Milwaukee,@,Green Bay,REG (Conf),L 45-68,,5,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,1,0,0,0,3,3.7,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
17,37,31,2025-02-27,Milwaukee,,Purdue Fort Wayne,REG (Conf),L 46-82,,6,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,1,0,0,-2.1,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
18,38,32,2025-03-04,Milwaukee,@,Detroit Mercy,CTOURN,L 62-73,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Hallie Majoros,https://www.sports-reference.com/cbb/players/hallie-majoros-1.html,milwaukee,2024-25
