ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,33,3,2024-11-09,Milwaukee,,Butler,REG (Non-Conf),L 70-79 (OT),,15,2,4,.500,0,0,,2,4,.500,.500,2,2,1.000,0,0,0,1,0,0,0,2,6,3.9,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
2,34,4,2024-11-14,Milwaukee,,Valparaiso,REG (Non-Conf),W 90-79,,14,5,6,.833,2,2,1.000,3,4,.750,1.000,5,7,.714,2,7,9,1,0,2,2,2,17,16.8,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
3,35,5,2024-11-17,Milwaukee,@,Wisconsin,REG (Non-Conf),L 45-82,*,21,3,7,.429,0,2,.000,3,5,.600,.429,0,0,,1,4,5,0,0,0,1,0,6,3.2,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
4,36,6,2024-11-20,Milwaukee,@,Kansas State,REG (Non-Conf),L 46-111,*,25,2,7,.286,1,4,.250,1,3,.333,.357,3,4,.750,1,1,2,1,0,0,2,2,8,2.4,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
5,37,7,2024-11-24,Milwaukee,,Northern Illinois,REG (Non-Conf),L 60-67,*,18,1,4,.250,0,1,.000,1,3,.333,.250,1,3,.333,3,2,5,2,0,0,1,2,3,2.1,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
6,38,8,2024-11-27,Milwaukee,N,American,REG (Non-Conf),W 74-60,*,26,2,7,.286,1,2,.500,1,5,.200,.357,2,4,.500,2,7,9,0,1,1,4,2,7,2.5,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
7,39,9,2024-11-28,Milwaukee,N,Air Force,REG (Non-Conf),L 40-56,,11,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,0,1,1,0,0,0,5,1,0,-6.5,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
8,40,10,2024-12-04,Milwaukee,@,Youngstown State,REG (Conf),L 50-66,,12,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,0,1,1,0,0,1,1,1,2,-0.1,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
9,41,11,2024-12-07,Milwaukee,@,Robert Morris,REG (Conf),L 55-56,,10,1,4,.250,0,0,,1,4,.250,.250,0,0,,2,1,3,0,0,1,2,3,2,-1.2,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
10,42,12,2024-12-11,Milwaukee,,Green Bay,REG (Conf),L 53-86,,13,2,6,.333,0,1,.000,2,5,.400,.333,0,0,,1,3,4,1,0,0,3,2,4,-0.9,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
11,43,13,2024-12-15,Milwaukee,@,Marquette,REG (Non-Conf),L 51-69,,15,2,5,.400,0,0,,2,5,.400,.400,0,0,,0,2,2,0,0,0,0,0,4,1.9,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
12,44,14,2024-12-22,Milwaukee,@,Central Michigan,REG (Non-Conf),L 50-54,,13,2,4,.500,0,0,,2,4,.500,.500,2,2,1.000,2,1,3,0,0,1,0,0,6,6.4,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
13,45,15,2024-12-29,Milwaukee,@,Cleveland State,REG (Conf),L 68-73 (OT),,27,4,10,.400,0,1,.000,4,9,.444,.400,3,4,.750,0,5,5,3,1,1,1,4,11,7.9,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
14,46,16,2025-01-02,Milwaukee,,Wright State,REG (Conf),W 75-50,,17,4,7,.571,2,3,.667,2,4,.500,.714,2,4,.500,1,7,8,0,1,2,2,2,12,10.3,Jorey Buwalda,https://www.sports-reference.com/cbb/players/jorey-buwalda-1.html,milwaukee,2024-25
