ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,9,2024-12-04,Green Bay,,IU Indy,REG (Conf),W 78-56,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
2,2,11,2024-12-11,Green Bay,@,Milwaukee,REG (Conf),W 86-53,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
3,3,12,2024-12-14,Green Bay,,Creighton,REG (Non-Conf),L 52-74,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
4,4,13,2024-12-19,Green Bay,,Ripon,REG (Non-Conf),W 75-42,,8,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,1,1,2,0,1,0,0,0,2,1.6,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
5,5,14,2024-12-21,Green Bay,,Parkside,REG (Non-Conf),W 72-39,,5,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
6,6,15,2025-01-02,Green Bay,,Northern Kentucky,REG (Conf),W 78-59,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
7,7,16,2025-01-04,Green Bay,,Wright State,REG (Conf),W 69-51,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
8,8,18,2025-01-11,Green Bay,@,Robert Morris,REG (Conf),W 78-48,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
9,9,19,2025-01-16,Green Bay,,Detroit Mercy,REG (Conf),W 70-47,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
10,10,20,2025-01-18,Green Bay,,Oakland,REG (Conf),W 69-39,,4,0,3,.000,0,0,,0,3,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-2.1,Sophie Lahti,https://www.sports-reference.com/cbb/players/sophie-lahti-1.html,green-bay,2024-25
