ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,53,18,2024-01-26,Campbell,,North Carolina A&T,REG (Conf),L 51-73,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Courtney Dahlquist,https://www.sports-reference.com/cbb/players/courtney-dahlquist-1.html,campbell,2023-24
2,54,21,2024-02-09,Campbell,,UNC Wilmington,REG (Conf),W 77-57,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Courtney Dahlquist,https://www.sports-reference.com/cbb/players/courtney-dahlquist-1.html,campbell,2023-24
3,55,29,2024-03-09,Campbell,@,Hampton,REG (Conf),W 70-61,,1,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Courtney Dahlquist,https://www.sports-reference.com/cbb/players/courtney-dahlquist-1.html,campbell,2023-24
