ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-08,Niagara,,St. Bonaventure,REG (Non-Conf),W 75-51,,12,2,3,.667,0,0,2,3,.667,.667,2,3,.667,4,1,5,0,0,0,0,3,6,6.2,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
2,2,2,2023-11-11,Niagara,,Duquesne,REG (Non-Conf),L 79-82,,5,0,0,,0,0,0,0,,,0,0,,0,1,1,0,1,0,1,3,0,-0.9,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
3,3,3,2023-11-14,Niagara,@,Buffalo,REG (Non-Conf),L 75-92,,8,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,2,2,1,0,0,2,2,2,0.2,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
4,4,4,2023-11-19,Niagara,,Stonehill,REG (Non-Conf),W 71-69,,19,7,10,.700,0,0,7,10,.700,.700,1,3,.333,3,2,5,0,1,2,2,1,15,12.7,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
5,5,5,2023-11-24,Niagara,N,Louisiana State,REG (Non-Conf),L 65-99,,17,1,2,.500,0,0,1,2,.500,.500,0,0,,1,3,4,0,0,1,2,5,2,-0.7,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
6,6,6,2023-11-25,Niagara,N,UCLA,REG (Non-Conf),L 46-97,,7,1,2,.500,0,0,1,2,.500,.500,0,0,,0,1,1,0,1,0,1,5,2,-0.7,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
7,7,7,2023-11-29,Niagara,@,Maryland,REG (Non-Conf),L 44-114,,14,1,4,.250,0,0,1,4,.250,.250,1,2,.500,0,4,4,0,1,0,1,2,3,0.6,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
8,8,8,2023-12-02,Niagara,,Radford,REG (Non-Conf),W 64-53,,19,1,3,.333,0,0,1,3,.333,.333,0,0,,3,1,4,0,1,0,1,0,2,2.7,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
9,9,9,2023-12-06,Niagara,@,Cleveland State,REG (Non-Conf),L 56-87,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
10,10,10,2023-12-16,Niagara,@,Iona,REG (Conf),W 67-48,,14,3,3,1.000,0,0,3,3,1.000,1.000,1,3,.333,0,4,4,1,1,0,1,3,7,6.0,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
11,11,11,2023-12-18,Niagara,@,Saint Peter's,REG (Conf),W 74-57,,15,4,5,.800,0,0,4,5,.800,.800,0,0,,1,0,1,0,3,0,1,3,8,7.6,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
12,12,12,2023-12-21,Niagara,@,West Virginia,REG (Non-Conf),L 52-103,,8,1,2,.500,0,0,1,2,.500,.500,1,2,.500,1,2,3,0,1,0,1,3,3,1.7,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
13,13,13,2024-01-04,Niagara,,Fairfield,REG (Conf),L 54-77,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
14,14,14,2024-01-06,Niagara,,Mount St. Mary's,REG (Conf),W 72-61,,7,1,2,.500,0,0,1,2,.500,.500,0,0,,0,1,1,0,2,0,1,0,2,2.3,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
15,15,15,2024-01-11,Niagara,@,Siena,REG (Conf),L 64-66,,1,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
16,16,16,2024-01-13,Niagara,@,Marist,REG (Conf),L 60-61,,7,2,4,.500,0,0,2,4,.500,.500,1,1,1.000,0,1,1,0,1,1,0,2,5,4.2,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
17,17,17,2024-01-18,Niagara,,Manhattan,REG (Conf),L 53-64,,16,2,3,.667,0,0,2,3,.667,.667,0,0,,0,4,4,1,0,0,1,2,4,2.8,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
18,18,18,2024-01-20,Niagara,,Quinnipiac,REG (Conf),W 86-78 (OT),,7,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,1,0,-0.4,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
19,19,19,2024-01-25,Niagara,@,Rider,REG (Conf),W 81-62,,11,0,0,,0,0,0,0,,,0,0,,1,1,2,1,0,0,1,2,0,-0.1,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
20,20,20,2024-01-27,Niagara,@,Mount St. Mary's,REG (Conf),W 80-63,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,0,0,2,2.0,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
21,21,21,2024-01-30,Niagara,@,Canisius,REG (Conf),W 65-55,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,1.0,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
22,22,22,2024-02-01,Niagara,,Saint Peter's,REG (Conf),W 85-51,,12,4,7,.571,0,0,4,7,.571,.571,1,2,.500,0,2,2,0,1,0,2,1,9,4.5,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
23,23,26,2024-02-22,Niagara,@,Quinnipiac,REG (Conf),W 66-60 (OT),,6,0,0,,0,0,0,0,,,1,2,.500,0,0,0,0,0,0,0,2,1,-0.2,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
24,24,28,2024-02-29,Niagara,,Rider,REG (Conf),W 75-56,,2,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,1,2,0,-1.2,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
25,25,29,2024-03-02,Niagara,,Iona,REG (Conf),W 86-56,,5,0,1,.000,0,0,0,1,.000,.000,2,2,1.000,2,1,3,0,0,0,1,1,2,1.6,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
26,26,30,2024-03-09,Niagara,,Canisius,REG (Conf),W 84-50,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
27,27,31,2024-03-13,Niagara,N,Quinnipiac,CTOURN,W 70-56,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
28,28,32,2024-03-15,Niagara,N,Siena,CTOURN,W 87-70,,2,0,0,,0,0,0,0,,,2,2,1.000,2,0,2,1,0,0,0,0,2,4.1,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
29,29,34,2024-03-22,Niagara,,Le Moyne,WNIT,W 91-86,,4,1,2,.500,0,0,1,2,.500,.500,0,0,,0,0,0,0,0,0,0,0,2,1.0,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
30,30,35,2024-03-25,Niagara,@,Vermont,WNIT,L 63-69,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kylie Buckley,https://www.sports-reference.com/cbb/players/kylie-buckley-1.html,niagara,2023-24
