ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,30,1,2023-11-07,Lafayette,@,Syracuse,REG (Non-Conf),L 41-75,,23,3,7,.429,1,5,.200,2,2,1.000,.500,0,1,.000,0,0,0,1,0,0,1,0,7,2.6,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
2,31,2,2023-11-11,Lafayette,@,East Tennessee State,REG (Non-Conf),L 43-51,,17,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,4,0,0,0,2,0,1.3,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
3,32,3,2023-11-15,Lafayette,,Marist,REG (Non-Conf),L 76-84 (OT),,22,1,4,.250,1,4,.250,0,0,,.375,1,2,.500,1,1,2,5,0,0,2,2,4,2.9,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
4,33,4,2023-11-18,Lafayette,@,LIU,REG (Non-Conf),W 54-51,,16,3,4,.750,2,3,.667,1,1,1.000,1.000,0,0,,0,5,5,0,0,0,1,1,8,6.5,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
5,34,5,2023-11-21,Lafayette,,NJIT,REG (Non-Conf),W 83-60,,20,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,,0,0,0,0,1,0,3,0,2,-2.4,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
6,35,6,2023-11-26,Lafayette,@,Saint Francis (PA),REG (Non-Conf),W 60-58,,17,0,2,.000,0,0,,0,2,.000,.000,0,0,,0,3,3,0,0,0,1,0,0,-1.5,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
7,36,7,2023-11-29,Lafayette,@,UMBC,REG (Non-Conf),W 59-53,,23,2,4,.500,1,3,.333,1,1,1.000,.625,1,4,.250,1,1,2,0,1,0,2,0,6,2.8,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
8,37,8,2023-12-01,Lafayette,@,Rutgers,REG (Non-Conf),L 48-69,,13,0,2,.000,0,2,.000,0,0,,.000,0,0,,1,1,2,0,1,0,0,0,0,0.6,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
9,38,9,2023-12-06,Lafayette,@,Notre Dame,REG (Non-Conf),L 42-96,,17,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,2,1,0,0,2,2,2.6,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
10,39,10,2023-12-11,Lafayette,,Monmouth,REG (Non-Conf),L 47-68,,16,0,3,.000,0,3,.000,0,0,,.000,0,0,,0,0,0,3,0,0,0,0,0,0.0,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
11,40,11,2023-12-21,Lafayette,@,Dartmouth,REG (Non-Conf),W 57-55,,26,3,5,.600,2,3,.667,1,2,.500,.800,0,0,,0,2,2,1,0,1,3,1,8,4.3,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
12,41,12,2024-01-03,Lafayette,@,Army,REG (Conf),W 68-42,,23,1,6,.167,0,2,.000,1,4,.250,.167,3,4,.750,1,2,3,3,1,0,1,1,5,3.8,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
13,42,13,2024-01-06,Lafayette,,Boston University,REG (Conf),L 55-62,,28,3,4,.750,2,2,1.000,1,2,.500,1.000,3,4,.750,1,4,5,1,1,1,2,1,11,10.9,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
14,43,14,2024-01-10,Lafayette,,Colgate,REG (Conf),L 46-58,*,32,2,5,.400,1,3,.333,1,2,.500,.500,2,2,1.000,1,1,2,0,0,1,0,1,7,5.6,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
15,44,15,2024-01-13,Lafayette,@,Navy,REG (Conf),L 47-56,*,30,3,7,.429,0,2,.000,3,5,.600,.429,0,0,,0,4,4,4,3,0,0,2,6,8.5,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
16,45,16,2024-01-17,Lafayette,,Holy Cross,REG (Conf),L 57-80,*,16,3,4,.750,1,1,1.000,2,3,.667,.875,2,2,1.000,0,0,0,0,0,2,3,2,9,5.0,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
17,46,18,2024-01-24,Lafayette,,Loyola (MD),REG (Conf),L 60-67,*,27,2,5,.400,2,5,.400,0,0,,.600,0,0,,1,0,1,0,1,0,3,3,6,0.8,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
18,47,19,2024-01-27,Lafayette,@,Boston University,REG (Conf),L 39-51,*,31,1,7,.143,1,4,.250,0,3,.000,.214,0,0,,1,2,3,2,1,0,1,0,3,1.2,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
19,48,20,2024-01-31,Lafayette,@,American,REG (Conf),W 60-55,*,25,1,2,.500,1,2,.500,0,0,,.750,0,0,,0,2,2,1,2,0,1,2,3,3.5,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
20,49,21,2024-02-03,Lafayette,,Army,REG (Conf),W 68-54,*,21,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,1,1,2,0,1,0,0,2,4.1,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
21,50,22,2024-02-10,Lafayette,,Lehigh,REG (Conf),L 68-70 (OT),*,28,3,5,.600,2,2,1.000,1,3,.333,.800,0,0,,0,2,2,3,0,1,1,3,8,6.9,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
22,51,23,2024-02-14,Lafayette,@,Loyola (MD),REG (Conf),L 51-76,*,27,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,0,0,2,2,0,1,1,4,4.7,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
23,52,24,2024-02-17,Lafayette,,American,REG (Conf),W 64-57,*,18,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,0,0,0,0,0,0,1,1,2,-1.8,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
24,53,25,2024-02-21,Lafayette,@,Colgate,REG (Conf),L 49-75,*,31,2,5,.400,2,2,1.000,0,3,.000,.600,0,0,,1,1,2,0,0,0,1,0,6,3.3,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
25,54,26,2024-02-24,Lafayette,@,Lehigh,REG (Conf),W 68-63,*,31,3,6,.500,2,4,.500,1,2,.500,.667,0,0,,0,4,4,1,0,0,1,4,8,4.3,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
26,55,27,2024-02-28,Lafayette,,Navy,REG (Conf),L 49-58,*,27,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,4,4,2,0,2,3,2,0,-0.5,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
27,56,28,2024-03-02,Lafayette,,Bucknell,REG (Conf),L 45-56,*,26,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,0,0,0,2,1,0,0,1,0,-0.1,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
28,57,29,2024-03-06,Lafayette,@,Holy Cross,REG (Conf),L 69-77,*,32,0,2,.000,0,0,,0,2,.000,.000,4,4,1.000,0,1,1,4,0,0,1,2,4,3.9,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
29,58,30,2024-03-09,Lafayette,@,Navy,CTOURN,L 45-67,*,30,1,3,.333,0,0,,1,3,.333,.333,1,2,.500,0,4,4,1,1,0,0,0,3,3.8,Sauda Ntaconayigize,https://www.sports-reference.com/cbb/players/sauda-ntaconayigize-1.html,lafayette,2023-24
