ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,20,1,2022-11-10,Seattle,@,Oregon State,REG (Non-Conf),L 53-89,*,19,2,6,.333,0,0,,2,6,.333,.333,0,0,,1,2,3,2,2,1,2,1,4,3.6,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
2,21,2,2022-11-12,Seattle,@,Oregon,REG (Non-Conf),L 47-90,*,12,2,5,.400,1,1,1.000,1,4,.250,.500,0,0,,1,0,1,1,0,1,1,2,5,2.6,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
3,22,3,2022-11-17,Seattle,,Portland State,REG (Non-Conf),L 73-80 (OT),,26,3,5,.600,0,0,,3,5,.600,.600,2,2,1.000,3,2,5,2,0,0,2,1,8,7.4,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
4,23,4,2022-11-19,Seattle,,UC Irvine,REG (Non-Conf),L 53-54,*,20,1,4,.250,0,0,,1,4,.250,.250,0,0,,2,2,4,0,1,0,3,2,2,-1.2,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
5,24,5,2022-11-25,Seattle,@,San Diego State,REG (Non-Conf),L 36-70,*,19,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,2,2,2,0,0,1,1,2,1.6,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
6,25,6,2022-11-30,Seattle,@,Washington,REG (Non-Conf),L 49-60,*,20,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,2,3,2,0,3,2,1,0,1.0,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
7,26,7,2022-12-03,Seattle,@,Weber State,REG (Non-Conf),L 51-64,*,23,1,5,.200,0,0,,1,5,.200,.200,2,4,.500,0,2,2,1,0,1,2,2,4,-0.7,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
8,27,8,2022-12-10,Seattle,,Cal State Northridge,REG (Non-Conf),L 90-97,*,24,2,5,.400,0,0,,2,5,.400,.400,1,6,.167,3,3,6,2,0,0,1,1,5,3.3,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
9,28,9,2022-12-13,Seattle,,Eastern Washington,REG (Non-Conf),L 60-66,*,21,1,4,.250,0,0,,1,4,.250,.250,0,0,,3,2,5,1,0,1,2,3,2,0.5,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
10,29,11,2022-12-21,Seattle,@,UC San Diego,REG (Non-Conf),L 56-61,*,19,0,2,.000,0,0,,0,2,.000,.000,1,2,.500,3,1,4,2,1,2,1,3,1,3.2,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
11,30,12,2022-12-29,Seattle,@,Sam Houston State,REG (Conf),L 72-92,*,24,2,3,.667,0,0,,2,3,.667,.667,0,0,,3,8,11,2,1,0,0,3,4,8.4,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
12,31,13,2022-12-31,Seattle,@,Texas–Rio Grande Valley,REG (Conf),W 59-53,*,26,0,0,,0,0,,0,0,,,0,0,,0,3,3,1,0,1,3,2,0,-1.5,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
13,32,14,2023-01-05,Seattle,,California Baptist,REG (Conf),L 62-74,*,21,1,5,.200,0,0,,1,5,.200,.200,7,8,.875,1,6,7,1,0,2,3,4,9,5.5,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
14,33,15,2023-01-07,Seattle,,Southern Utah,REG (Conf),L 62-75,*,17,2,3,.667,0,0,,2,3,.667,.667,2,2,1.000,1,0,1,1,0,0,3,2,6,2.3,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
15,34,16,2023-01-14,Seattle,,Stephen F. Austin,REG (Conf),L 57-86,*,26,3,5,.600,0,0,,3,5,.600,.600,0,0,,2,1,3,1,1,1,2,2,6,5.0,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
16,35,17,2023-01-19,Seattle,@,California Baptist,REG (Conf),L 58-72,*,19,3,12,.250,0,1,.000,3,11,.273,.250,0,0,,0,4,4,1,0,0,2,1,6,-1.7,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
17,36,18,2023-01-21,Seattle,,New Mexico State,REG (Conf),L 50-58,*,16,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,1,2,1,0,0,1,2,0,-0.8,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
18,37,19,2023-01-26,Seattle,@,Utah Valley,REG (Conf),W 66-58,*,17,2,5,.400,0,0,,2,5,.400,.400,0,0,,0,6,6,1,0,0,3,2,4,0.0,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
19,38,20,2023-01-28,Seattle,@,Utah Tech,REG (Conf),W 70-66,,17,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,3,3,1,0,1,0,1,4,4.6,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
20,39,21,2023-02-02,Seattle,,Sam Houston State,REG (Conf),L 60-67,,18,2,3,.667,0,0,,2,3,.667,.667,0,0,,0,4,4,2,1,1,1,3,4,4.8,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
21,40,22,2023-02-09,Seattle,,Tarleton State,REG (Conf),W 62-49,,12,0,0,,0,0,,0,0,,,1,2,.500,0,6,6,2,0,0,4,2,1,-1.0,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
22,41,23,2023-02-11,Seattle,,UT Arlington,REG (Conf),L 49-75,,16,0,4,.000,0,0,,0,4,.000,.000,0,0,,2,3,5,0,1,0,1,2,0,-1.3,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
23,42,24,2023-02-16,Seattle,@,New Mexico State,REG (Conf),L 47-56,,10,1,3,.333,0,0,,1,3,.333,.333,2,2,1.000,1,0,1,0,0,0,2,5,4,-1.0,Kari Kyrkjebo,https://www.sports-reference.com/cbb/players/kari-kyrkjebo-1.html,seattle,2022-23
