player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/crystal-primm-1.html,Crystal Primm,1,SR,G,5-11,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/juliette-gauthier-1.html,Juliette Gauthier,11,SO,G-F,6-1,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/lotta-vehka-aho-1.html,Lotta Vehka-Aho,3,FR,G,5-6,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/astou-gaye-1.html,Astou Gaye,0,JR,F,6-2,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/tanyia-gordon-1.html,Tanyia Gordon,23,FR,G,5-9,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/alexa-zaph-1.html,Alexa Zaph,34,FR,G,5-8,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/amber-gaston-1.html,Amber Gaston,32,SO,F,6-2,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/nikola-ozola-1.html,Nikola Ozola,5,FR,G,5-7,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/abby-voss-1.html,Abby Voss,14,SO,F,6-0,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/glenisha-harkless-1.html,Glenisha Harkless,10,SO,G,6-0,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/allie-tylka-1.html,Allie Tylka,12,FR,G,6-0,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/tori-abelson-1.html,Tori Abelson,31,FR,G,5-9,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/grace-collins-1.html,Grace Collins,13,FR,F,5-11,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/taylor-strawser-1.html,Taylor Strawser,33,FR,G-F,6-0,florida-atlantic,2020
https://www.sports-reference.com/cbb/players/janae-thomas-1.html,Janae Thomas,21,SO,F,6-2,florida-atlantic,2020
