player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/breuna-jackson-1.html,Breuna Jackson,1,SR,G,5-5,morehead-state,2020
https://www.sports-reference.com/cbb/players/jazzmyn-elston-1.html,Jazzmyn Elston,24,JR,G,5-9,morehead-state,2020
https://www.sports-reference.com/cbb/players/ariel-kirkwood-1.html,Ariel Kirkwood,11,FR,G-F,6-0,morehead-state,2020
https://www.sports-reference.com/cbb/players/tomiyah-alford-1.html,Tomiyah Alford,4,FR,G,5-10,morehead-state,2020
https://www.sports-reference.com/cbb/players/ellie-johnson-1.html,Ellie Johnson,2,SO,F,6-1,morehead-state,2020
https://www.sports-reference.com/cbb/players/jaleesa-avery-1.html,Jaleesa Avery,10,SR,F,6-1,morehead-state,2020
https://www.sports-reference.com/cbb/players/orlandra-humphries-1.html,Orlandra Humphries,23,SR,F,6-0,morehead-state,2020
https://www.sports-reference.com/cbb/players/alyssa-nieves-1.html,Alyssa Nieves,0,JR,G,5-6,morehead-state,2020
https://www.sports-reference.com/cbb/players/mackenzie-schwarber-1.html,Mackenzie Schwarber,5,FR,G,5-10,morehead-state,2020
https://www.sports-reference.com/cbb/players/lakeita-chappel-1.html,Lakeita Chappel,25,JR,G,5-11,morehead-state,2020
https://www.sports-reference.com/cbb/players/mchale-grant-1.html,Mchale Grant,3,FR,G,5-9,morehead-state,2020
