ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-06,Princeton,,Duquesne,REG (Non-Conf),W 65-57,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
2,2,4,2023-11-19,Princeton,@,San Diego,REG (Non-Conf),W 62-51,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,1,0,0.6,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
3,3,5,2023-11-23,Princeton,N,Oklahoma,REG (Non-Conf),W 77-63,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
4,4,6,2023-11-25,Princeton,N,Indiana,REG (Non-Conf),L 63-72,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
5,5,9,2023-12-06,Princeton,,Quinnipiac,REG (Non-Conf),W 79-70,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,1,0,0,0,0,0.3,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
6,6,11,2023-12-13,Princeton,,Rutgers,REG (Non-Conf),W 66-55,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
7,7,12,2023-12-29,Princeton,@,Vermont,REG (Non-Conf),W 67-47,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
8,8,13,2023-12-31,Princeton,@,Le Moyne,REG (Non-Conf),W 66-55,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
9,9,14,2024-01-06,Princeton,@,Cornell,REG (Conf),W 79-38,,6,2,2,1.000,1,1,1.000,1,1,1.000,1.250,0,0,0,0,0,0,1,0,0,0,5,5.4,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
10,10,15,2024-01-13,Princeton,@,Harvard,REG (Conf),W 72-49,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
11,11,16,2024-01-15,Princeton,@,Dartmouth,REG (Conf),W 63-40,,7,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,1,0,1,0,1,0,0,2,3,3.6,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
12,12,19,2024-02-02,Princeton,,Yale,REG (Conf),W 79-59,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Margo Mattes,https://www.sports-reference.com/cbb/players/margo-mattes-1.html,princeton,2023-24
