ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-06,Princeton,,Duquesne,REG (Non-Conf),W 65-57,*,3,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
2,2,14,2024-01-06,Princeton,@,Cornell,REG (Conf),W 79-38,,6,1,3,.333,0,0,1,3,.333,.333,0,0,,0,1,1,1,0,0,3,2,2,-2.5,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
3,3,16,2024-01-15,Princeton,@,Dartmouth,REG (Conf),W 63-40,,8,1,3,.333,0,0,1,3,.333,.333,0,0,,1,3,4,0,0,0,2,0,2,-0.1,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
4,4,18,2024-01-27,Princeton,,Cornell,REG (Conf),W 85-47,,12,4,6,.667,0,0,4,6,.667,.667,0,0,,2,3,5,1,0,2,2,1,8,7.4,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
5,5,19,2024-02-02,Princeton,,Yale,REG (Conf),W 79-59,,7,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,0,0,0,0,1,0,2,4,3.3,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
6,6,21,2024-02-10,Princeton,@,Pennsylvania,REG (Conf),W 67-54,,5,2,3,.667,0,0,2,3,.667,.667,0,0,,0,0,0,0,0,1,1,1,4,2.0,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
7,7,22,2024-02-16,Princeton,@,Brown,REG (Conf),W 74-62,,9,3,4,.750,0,0,3,4,.750,.750,0,1,.000,0,1,1,0,0,0,0,0,6,4.3,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
8,8,23,2024-02-17,Princeton,@,Yale,REG (Conf),W 70-25,,11,4,5,.800,0,0,4,5,.800,.800,1,3,.333,3,3,6,0,1,1,2,2,9,8.2,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
9,9,24,2024-02-24,Princeton,@,Columbia,REG (Conf),L 65-67,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
10,10,25,2024-03-01,Princeton,,Harvard,REG (Conf),W 60-49,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
11,11,26,2024-03-02,Princeton,,Dartmouth,REG (Conf),W 68-42,,6,1,3,.333,0,0,1,3,.333,.333,0,0,,0,0,0,0,2,2,0,0,2,3.7,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
12,12,27,2024-03-09,Princeton,,Pennsylvania,REG (Conf),W 72-55,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,1,3,4,0,0,1,0,0,0,1.6,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
13,13,28,2024-03-15,Princeton,N,Pennsylvania,CTOURN,W 59-54,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,1,0,0,0.0,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
14,14,29,2024-03-16,Princeton,@,Columbia,CTOURN,W 75-58,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,1,0,0,0,0,2,2.7,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
15,15,30,2024-03-23,Princeton,N,West Virginia,ROUND-64,L 53-63,,7,0,0,,0,0,0,0,,,2,2,1.000,0,0,0,0,1,0,0,2,2,2.2,Tabitha Amanze,https://www.sports-reference.com/cbb/players/tabitha-amanze-1.html,princeton,2023-24
