ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,82,1,2021-11-09,Ball State,,Milwaukee,REG (Non-Conf),W 84-75 (OT),*,24,3,8,.375,1,3,.333,2,5,.400,.438,2,2,1.000,0,2,2,2,0,0,2,4,9,3.0,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
2,83,2,2021-11-16,Ball State,@,Butler,REG (Non-Conf),W 70-56,*,25,5,16,.313,0,6,.000,5,10,.500,.313,2,2,1.000,1,5,6,1,2,1,3,3,12,4.2,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
3,84,3,2021-11-26,Ball State,,Texas Tech,REG (Non-Conf),L 67-71,*,20,2,9,.222,0,4,.000,2,5,.400,.222,0,0,,3,1,4,0,2,1,0,3,4,2.4,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
4,85,4,2021-11-27,Ball State,,Stephen F. Austin,REG (Non-Conf),L 66-87,*,25,2,6,.333,0,1,.000,2,5,.400,.333,0,0,,2,1,3,0,1,0,1,3,4,1.1,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
5,86,5,2021-11-28,Ball State,,Saint Joseph's,REG (Non-Conf),W 73-67,*,16,3,7,.429,1,3,.333,2,4,.500,.500,0,0,,1,4,5,0,0,0,0,1,7,4.8,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
6,87,6,2021-12-02,Ball State,,Purdue Fort Wayne,REG (Non-Conf),W 86-58,,17,0,4,.000,0,2,.000,0,2,.000,.000,0,0,,1,1,2,0,3,0,1,1,0,-0.2,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
7,88,7,2021-12-04,Ball State,,Pittsburgh,REG (Non-Conf),L 54-64,,14,0,5,.000,0,2,.000,0,3,.000,.000,0,0,,2,1,3,1,1,0,0,0,0,-0.1,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
8,89,8,2021-12-08,Ball State,@,IUPUI,REG (Non-Conf),W 73-67,,9,2,3,.667,0,0,,2,3,.667,.667,0,0,,1,2,3,0,0,0,0,0,4,4.0,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
9,90,9,2021-12-11,Ball State,,Utah State,REG (Non-Conf),W 81-55,,15,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,1,3,4,1,0,0,0,0,2,2.6,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
10,91,10,2021-12-20,Ball State,,Bellarmine,REG (Non-Conf),W 84-63,,8,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,1,1,0,1,0,1,0,2,1.3,Chyna Latimer,https://www.sports-reference.com/cbb/players/chyna-latimer-1.html,ball-state,2021-22
