ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,21,1,2021-11-09,New Orleans,@,Texas,REG (Non-Conf),L 36-131,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
2,22,2,2021-11-15,New Orleans,@,Baylor,REG (Non-Conf),L 39-78,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
3,23,3,2021-11-18,New Orleans,,Xavier (LA),REG (Non-Conf),W 63-58,,25,0,3,.000,0,0,0,3,.000,.000,3,6,.500,4,2,6,1,0,0,1,3,3,1.6,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
4,24,4,2021-11-20,New Orleans,@,Louisiana,REG (Non-Conf),L 45-64,,11,0,0,,0,0,0,0,,,2,4,.500,0,3,3,0,1,1,1,3,2,1.6,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
5,25,5,2021-11-23,New Orleans,@,South Alabama,REG (Non-Conf),L 53-63,,16,4,4,1.000,0,0,4,4,1.000,1.000,1,3,.333,4,2,6,0,0,1,1,5,9,8.1,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
6,26,6,2021-12-01,New Orleans,@,Ole Miss,REG (Non-Conf),L 47-92,,17,0,0,,0,0,0,0,,,0,0,,1,4,5,0,0,1,1,4,0,0.0,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
7,27,7,2021-12-29,New Orleans,,Grambling State,REG (Non-Conf),L 49-61,,9,0,2,.000,0,0,0,2,.000,.000,1,2,.500,2,2,4,1,0,2,0,0,1,3.3,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
8,28,8,2022-01-15,New Orleans,,Nicholls State,REG (Conf),L 68-69,*,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,1,0,1,1,0,-1.1,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
9,29,9,2022-01-20,New Orleans,,Southeastern Louisiana,REG (Conf),L 48-72,*,15,0,1,.000,0,0,0,1,.000,.000,0,0,,1,5,6,1,1,1,1,5,0,0.9,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
10,30,10,2022-01-22,New Orleans,,Northwestern State,REG (Conf),L 47-75,*,21,2,5,.400,0,0,2,5,.400,.400,0,0,,1,2,3,1,0,0,0,5,4,1.3,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
11,31,11,2022-01-27,New Orleans,@,Houston Baptist,REG (Conf),L 49-58,*,26,2,5,.400,0,0,2,5,.400,.400,1,2,.500,2,6,8,0,0,1,2,3,5,2.6,Zanaa Cordis,https://www.sports-reference.com/cbb/players/zanaa-cordis-1.html,new-orleans,2021-22
