ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,9,6,2021-12-01,New Orleans,@,Ole Miss,REG (Non-Conf),L 47-92,,19,0,1,.000,0,1,.000,0,0,,.000,0,0,2,0,2,0,0,0,1,1,0,-0.7,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
2,10,8,2022-01-15,New Orleans,,Nicholls State,REG (Conf),L 68-69,,5,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
3,11,9,2022-01-20,New Orleans,,Southeastern Louisiana,REG (Conf),L 48-72,,9,0,3,.000,0,3,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-2.1,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
4,12,10,2022-01-22,New Orleans,,Northwestern State,REG (Conf),L 47-75,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
5,13,12,2022-01-29,New Orleans,@,McNeese State,REG (Conf),L 61-72,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,1,1,0,0,0,0,1.7,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
6,14,14,2022-02-05,New Orleans,@,Incarnate Word,REG (Conf),L 49-54,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
7,15,15,2022-02-10,New Orleans,,Texas A&M–Corpus Christi,REG (Conf),L 45-69,,1,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
8,16,16,2022-02-12,New Orleans,,Incarnate Word,REG (Conf),W 78-57,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
9,17,18,2022-02-24,New Orleans,@,Southeastern Louisiana,REG (Conf),L 51-59 (OT),,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
10,18,22,2022-03-10,New Orleans,@,Northwestern State,CTOURN,W 57-48,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
11,19,23,2022-03-11,New Orleans,@,Southeastern Louisiana,CTOURN,L 66-80,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jacqueline Dianis,https://www.sports-reference.com/cbb/players/jacqueline-dianis-1.html,new-orleans,2021-22
