ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,17,1,2023-11-06,McNeese State,,Dillard,REG (Non-Conf),W 76-47,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
2,18,4,2023-11-17,McNeese State,,Milwaukee,REG (Non-Conf),L 67-88,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
3,19,5,2023-11-18,McNeese State,,Louisiana–Monroe,REG (Non-Conf),L 53-87,,16,1,7,.143,1,6,.167,0,1,.000,.214,0,0,2,0,2,1,0,0,0,3,3,-0.6,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
4,20,6,2023-11-21,McNeese State,,North American,REG (Non-Conf),W 107-77,,9,1,2,.500,0,0,,1,2,.500,.500,0,0,3,0,3,0,0,0,0,0,2,3.1,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
5,21,7,2023-11-24,McNeese State,@,Baylor,REG (Non-Conf),L 44-124,,6,0,3,.000,0,2,.000,0,1,.000,.000,0,0,1,0,1,1,1,0,2,0,0,-1.7,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
6,22,8,2023-11-26,McNeese State,,Ecclesia,REG (Non-Conf),W 102-28,,22,4,5,.800,1,2,.500,3,3,1.000,.900,0,0,2,2,4,2,2,0,2,1,9,10.1,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
7,23,10,2023-12-12,McNeese State,@,Louisiana State,REG (Non-Conf),L 44-133,,5,1,2,.500,0,0,,1,2,.500,.500,0,0,1,0,1,0,0,0,0,2,2,0.9,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
8,24,11,2023-12-14,McNeese State,,Centenary (LA),REG (Non-Conf),W 93-46,,7,1,3,.333,0,1,.000,1,2,.500,.333,0,0,0,0,0,0,0,0,0,1,2,-0.1,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
9,25,14,2024-01-04,McNeese State,@,Northwestern State,REG (Conf),L 54-78,,9,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
10,26,16,2024-01-11,McNeese State,,Lamar,REG (Conf),L 50-82,,10,0,1,.000,0,1,.000,0,0,,.000,0,0,0,3,3,0,1,0,0,3,0,0.0,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
11,27,18,2024-01-18,McNeese State,@,Texas A&M–Corpus Christi,REG (Conf),L 63-83,,10,1,4,.250,1,4,.250,0,0,,.375,0,0,0,0,0,0,0,0,0,2,3,-0.2,Marta Hermoso,https://www.sports-reference.com/cbb/players/marta-hermoso-1.html,mcneese-state,2023-24
