ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,17,1,2021-11-09,Indiana State,,Stephens,REG (Non-Conf),W 88-33,,10,2,7,.286,1,5,.200,1,2,.500,.357,0,0,0,1,1,0,0,0,1,3,5,-1.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
2,18,3,2021-11-17,Indiana State,,Eastern Illinois,REG (Non-Conf),L 55-64,,13,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,2,0,2,2,0,0,0,1,5,5.4,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
3,19,4,2021-11-24,Indiana State,@,Western Kentucky,REG (Non-Conf),L 65-83,,17,3,6,.500,2,5,.400,1,1,1.000,.667,0,0,0,2,2,0,1,0,1,1,8,5.2,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
4,20,5,2021-11-26,Indiana State,,Jacksonville State,REG (Non-Conf),L 57-67,,19,0,4,.000,0,3,.000,0,1,.000,.000,0,0,0,0,0,1,1,0,0,2,0,-1.9,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
5,21,6,2021-11-27,Indiana State,@,Georgia Southern,REG (Non-Conf),W 71-67,,8,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,2,1,0,-3.1,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
6,22,7,2021-12-01,Indiana State,@,Chicago State,REG (Non-Conf),W 59-58,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,2,0,-0.8,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
7,23,8,2021-12-04,Indiana State,,Western Michigan,REG (Non-Conf),L 67-68,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
8,24,13,2022-01-07,Indiana State,,Illinois State,REG (Conf),L 58-66,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
9,25,14,2022-01-09,Indiana State,,Bradley,REG (Conf),W 73-57,,8,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,1,1,0,1,0,0,0,2,2.3,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
10,26,15,2022-01-18,Indiana State,,Evansville,REG (Conf),W 69-51,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
11,27,17,2022-01-29,Indiana State,,Missouri State,REG (Conf),L 58-62,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
12,28,18,2022-02-02,Indiana State,@,Northern Iowa,REG (Conf),L 49-72,,8,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
13,29,19,2022-02-04,Indiana State,@,Bradley,REG (Conf),W 83-63,,3,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,1,0,1,0,0,0,0,1,3,3.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
14,30,21,2022-02-09,Indiana State,,Southern Illinois,REG (Conf),L 55-79,,17,2,5,.400,1,4,.250,1,1,1.000,.500,0,0,0,1,1,0,1,0,1,3,5,1.4,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
15,31,23,2022-02-15,Indiana State,@,Loyola Chicago,REG (Conf),L 40-64,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
16,32,24,2022-02-18,Indiana State,,Loyola Chicago,REG (Conf),L 59-61,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
17,33,25,2022-02-20,Indiana State,,Valparaiso,REG (Conf),L 69-74,,7,1,3,.333,1,3,.333,0,0,,.500,0,0,0,0,0,0,0,0,0,0,3,1.3,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
18,34,26,2022-02-24,Indiana State,@,Southern Illinois,REG (Conf),L 46-63,,7,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,2,0,-2.5,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
19,35,29,2022-03-05,Indiana State,,Drake,REG (Conf),L 71-86,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Essy Latu,https://www.sports-reference.com/cbb/players/essy-latu-1.html,indiana-state,2021-22
