ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Texas–Rio Grande Valley,@,Oklahoma State,REG (Non-Conf),L 63-95,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
2,2,2,2022-11-10,Texas–Rio Grande Valley,@,McNeese State,REG (Non-Conf),W 68-60,,3,0,0,,0,0,,0,0,,,0,0,2,0,2,1,1,0,2,0,0,1.1,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
3,3,3,2022-11-15,Texas–Rio Grande Valley,,Northern Colorado,REG (Non-Conf),W 61-55,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
4,4,5,2022-11-20,Texas–Rio Grande Valley,@,Kansas,REG (Non-Conf),L 43-73,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
5,5,12,2022-12-29,Texas–Rio Grande Valley,,New Mexico State,REG (Conf),L 59-67,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
6,6,15,2023-01-11,Texas–Rio Grande Valley,@,Tarleton State,REG (Conf),L 60-70,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
7,7,17,2023-01-19,Texas–Rio Grande Valley,,UT Arlington,REG (Conf),L 65-71,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
8,8,21,2023-02-04,Texas–Rio Grande Valley,,Southern Utah,REG (Conf),L 55-84,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
9,9,22,2023-02-09,Texas–Rio Grande Valley,@,Stephen F. Austin,REG (Conf),L 42-76,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
10,10,28,2023-02-28,Texas–Rio Grande Valley,@,Utah Valley,REG (Conf),W 69-59,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
11,11,30,2023-03-06,Texas–Rio Grande Valley,N,New Mexico State,CTOURN,L 49-65,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Mariam Traore,https://www.sports-reference.com/cbb/players/mariam-traore-1.html,texas-pan-american,2022-23
