ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,74,1,2022-11-07,Texas–Rio Grande Valley,@,Oklahoma State,REG (Non-Conf),L 63-95,,6,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,2,0,2,0,1,1,0,0,2,4.8,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
2,75,2,2022-11-10,Texas–Rio Grande Valley,@,McNeese State,REG (Non-Conf),W 68-60,,6,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,2,0,2,1,0,0,0,0,2,3.8,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
3,76,3,2022-11-15,Texas–Rio Grande Valley,,Northern Colorado,REG (Non-Conf),W 61-55,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
4,77,4,2022-11-18,Texas–Rio Grande Valley,@,Kansas State,REG (Non-Conf),L 45-70,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
5,78,5,2022-11-20,Texas–Rio Grande Valley,@,Kansas,REG (Non-Conf),L 43-73,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
6,79,6,2022-11-29,Texas–Rio Grande Valley,,Texas A&M–Corpus Christi,REG (Non-Conf),W 68-65 (OT),,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
7,80,7,2022-12-01,Texas–Rio Grande Valley,@,Houston Christian,REG (Non-Conf),W 68-51,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
8,81,9,2022-12-15,Texas–Rio Grande Valley,,St. Mary's (TX),REG (Non-Conf),W 55-39,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,0,0,0.7,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
9,82,10,2022-12-19,Texas–Rio Grande Valley,,Boise State,REG (Non-Conf),W 72-60,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
10,83,13,2022-12-31,Texas–Rio Grande Valley,,Seattle,REG (Conf),L 53-59,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,1,2,3,1,0,0,1,0,0,0.3,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
11,84,19,2023-01-28,Texas–Rio Grande Valley,@,Sam Houston State,REG (Conf),L 65-70,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
12,85,21,2023-02-04,Texas–Rio Grande Valley,,Southern Utah,REG (Conf),L 55-84,,5,0,1,.000,0,0,0,1,.000,.000,0,2,.000,1,1,2,0,0,0,0,0,0,-0.5,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
13,86,24,2023-02-16,Texas–Rio Grande Valley,@,Southern Utah,REG (Conf),L 66-73,,9,2,4,.500,0,0,2,4,.500,.500,0,0,,1,0,1,0,0,0,0,3,4,1.5,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
14,87,26,2023-02-22,Texas–Rio Grande Valley,,Tarleton State,REG (Conf),W 66-58,,2,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,2,0,0,0,1.7,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
15,88,27,2023-02-25,Texas–Rio Grande Valley,,Sam Houston State,REG (Conf),W 65-61 (OT),*,8,0,1,.000,0,0,0,1,.000,.000,0,0,,1,5,6,1,0,0,1,2,0,0.4,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
16,89,28,2023-02-28,Texas–Rio Grande Valley,@,Utah Valley,REG (Conf),W 69-59,,2,0,0,,0,0,0,0,,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
17,90,30,2023-03-06,Texas–Rio Grande Valley,N,New Mexico State,CTOURN,L 49-65,,5,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,0,2,2,1.2,Burcu Soysal,https://www.sports-reference.com/cbb/players/burcu-soysal-1.html,texas-pan-american,2022-23
