ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,23,1,2021-11-09,Nicholls State,@,Louisiana State,REG (Non-Conf),L 40-82,,13,1,5,.200,0,1,.000,1,4,.250,.200,1,2,.500,0,3,3,0,1,0,1,0,3,0.4,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
2,24,2,2021-11-11,Nicholls State,,Tougaloo,REG (Non-Conf),W 63-44,,12,1,4,.250,1,2,.500,0,2,.000,.375,0,0,,1,0,1,1,0,0,1,4,3,-0.6,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
3,25,3,2021-11-16,Nicholls State,@,Jackson State,REG (Non-Conf),L 59-75,,25,1,5,.200,0,1,.000,1,4,.250,.200,4,4,1.000,0,4,4,5,1,0,5,1,6,3.2,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
4,26,8,2021-12-04,Nicholls State,,Abilene Christian,REG (Non-Conf),L 71-97,,17,1,2,.500,0,1,.000,1,1,1.000,.500,1,2,.500,0,0,0,2,1,0,4,3,3,-1.2,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
5,27,9,2021-12-11,Nicholls State,,South Alabama,REG (Non-Conf),L 63-73,,18,2,9,.222,0,3,.000,2,6,.333,.222,0,0,,0,3,3,2,2,0,3,3,4,-1.4,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
6,28,10,2021-12-14,Nicholls State,@,DePaul,REG (Non-Conf),L 72-100,*,16,3,5,.600,1,2,.500,2,3,.667,.700,4,5,.800,1,2,3,0,1,0,2,2,11,7.8,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
7,29,12,2022-01-15,Nicholls State,@,New Orleans,REG (Conf),W 69-68,,12,2,7,.286,2,5,.400,0,2,.000,.429,3,4,.750,0,1,1,1,1,0,1,4,9,3.9,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
8,30,13,2022-01-20,Nicholls State,,Northwestern State,REG (Conf),L 64-68,,14,2,5,.400,1,2,.500,1,3,.333,.500,0,0,,0,2,2,0,1,0,3,3,5,-0.3,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
9,31,14,2022-01-22,Nicholls State,,Southeastern Louisiana,REG (Conf),L 58-76,,27,4,6,.667,3,5,.600,1,1,1.000,.917,0,0,,0,3,3,2,2,1,4,3,11,8.2,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
10,32,15,2022-01-27,Nicholls State,@,McNeese State,REG (Conf),L 65-73,,26,4,9,.444,3,7,.429,1,2,.500,.611,0,2,.000,0,0,0,0,2,1,1,4,11,5.6,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
11,33,17,2022-02-03,Nicholls State,@,Incarnate Word,REG (Conf),W 47-43,,11,1,3,.333,0,1,.000,1,2,.500,.333,1,2,.500,0,0,0,0,0,0,1,1,3,-0.5,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
12,34,18,2022-02-10,Nicholls State,,Incarnate Word,REG (Conf),L 76-78 (OT),,14,2,4,.500,0,1,.000,2,3,.667,.500,0,0,,2,1,3,0,2,0,2,4,4,2.1,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
13,35,19,2022-02-12,Nicholls State,,Texas A&M–Corpus Christi,REG (Conf),L 60-64,,17,0,2,.000,0,0,,0,2,.000,.000,2,2,1.000,1,0,1,3,1,0,3,0,2,1.4,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
14,36,20,2022-02-17,Nicholls State,,McNeese State,REG (Conf),L 53-63,,24,3,7,.429,2,4,.500,1,3,.333,.571,2,4,.500,0,2,2,2,2,0,5,3,10,3.3,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
15,37,21,2022-02-19,Nicholls State,,Houston Baptist,REG (Conf),L 51-61,,24,1,6,.167,0,1,.000,1,5,.200,.167,5,6,.833,1,0,1,0,0,0,1,4,7,0.9,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
16,38,22,2022-02-24,Nicholls State,@,Northwestern State,REG (Conf),L 60-73,,19,1,7,.143,0,2,.000,1,5,.200,.143,0,0,,0,1,1,2,1,0,2,3,2,-3.0,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
17,39,23,2022-02-26,Nicholls State,@,Southeastern Louisiana,REG (Conf),L 45-71,*,26,2,9,.222,1,4,.250,1,5,.200,.278,4,4,1.000,0,2,2,0,0,0,5,5,9,-2.9,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
18,40,24,2022-03-02,Nicholls State,@,Texas A&M–Corpus Christi,REG (Conf),L 53-68,*,30,4,13,.308,2,6,.333,2,7,.286,.385,0,0,,1,2,3,1,0,0,5,3,10,-1.7,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
19,41,25,2022-03-05,Nicholls State,,New Orleans,REG (Conf),L 67-72,*,23,1,9,.111,1,5,.200,0,4,.000,.167,5,8,.625,1,4,5,0,1,1,1,4,8,1.9,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
20,42,26,2022-03-10,Nicholls State,@,Incarnate Word,CTOURN,L 73-74,*,35,3,10,.300,2,8,.250,1,2,.500,.400,5,6,.833,1,1,2,2,3,0,3,3,13,8.0,Kyrstin Green,https://www.sports-reference.com/cbb/players/kyrstin-green-1.html,nicholls-state,2021-22
