ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-07,Marquette,,Fairleigh Dickinson,REG (Non-Conf),W 75-47,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
2,2,2,2022-11-11,Marquette,,Holy Cross,REG (Non-Conf),W 75-55,,4,0,0,,0,0,0,0,,,0,0,1,0,1,2,0,0,0,1,0,1.7,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
3,3,3,2022-11-13,Marquette,,Milwaukee,REG (Non-Conf),W 73-47,,4,0,0,,0,0,0,0,,,0,0,0,2,2,0,0,0,0,2,0,-0.2,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
4,4,7,2022-11-27,Marquette,,Saint Francis (PA),REG (Non-Conf),W 83-40,,12,1,2,.500,0,0,1,2,.500,.500,0,0,2,2,4,0,0,0,0,2,2,2.2,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
5,5,8,2022-12-02,Marquette,@,Georgetown,REG (Conf),W 78-57,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
6,6,12,2022-12-18,Marquette,,Butler,REG (Conf),W 67-46,,3,0,2,.000,0,0,0,2,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
7,7,13,2022-12-21,Marquette,,Colorado,REG (Non-Conf),L 48-71,,3,0,0,,0,0,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
8,8,17,2023-01-08,Marquette,@,Creighton,REG (Conf),L 42-68,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
9,9,18,2023-01-14,Marquette,,Providence,REG (Conf),W 80-57,,18,1,1,1.000,0,0,1,1,1.000,1.000,0,0,1,3,4,1,1,0,1,2,2,3.2,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
10,10,19,2023-01-18,Marquette,@,St. John's (NY),REG (Conf),L 61-66,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
11,11,20,2023-01-22,Marquette,,Seton Hall,REG (Conf),W 80-61,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
12,12,21,2023-01-25,Marquette,,Xavier,REG (Conf),W 64-40,,7,0,0,,0,0,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0.6,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
13,13,22,2023-01-29,Marquette,@,Butler,REG (Conf),W 65-63,,6,1,2,.500,0,0,1,2,.500,.500,0,0,1,0,1,0,0,0,0,1,2,1.3,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
14,14,24,2023-02-04,Marquette,,Georgetown,REG (Conf),W 66-49,,4,0,2,.000,0,0,0,2,.000,.000,0,0,1,1,2,0,0,0,0,0,0,-0.4,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
15,15,26,2023-02-15,Marquette,@,Providence,REG (Conf),W 52-51,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
16,16,27,2023-02-18,Marquette,,St. John's (NY),REG (Conf),W 61-38,,2,0,1,.000,0,0,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
17,17,32,2023-03-05,Marquette,N,Connecticut,CTOURN,L 52-81,,5,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Charia Smith,https://www.sports-reference.com/cbb/players/charia-smith-1.html,marquette,2022-23
