ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,51,1,2022-11-07,Marquette,,Fairleigh Dickinson,REG (Non-Conf),W 75-47,,12,0,0,,0,0,,0,0,,,0,0,2,1,3,0,0,1,1,0,0,1.4,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
2,52,2,2022-11-11,Marquette,,Holy Cross,REG (Non-Conf),W 75-55,,9,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,1,1,2,1,0,0,0,0,2,3.4,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
3,53,3,2022-11-13,Marquette,,Milwaukee,REG (Non-Conf),W 73-47,*,16,3,3,1.000,3,3,1.000,0,0,,1.500,0,0,1,1,2,0,0,0,1,4,9,6.5,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
4,54,4,2022-11-19,Marquette,N,Texas,REG (Non-Conf),W 68-61,,11,1,3,.333,0,0,,1,3,.333,.333,0,0,1,3,4,1,1,0,1,2,2,1.8,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
5,55,5,2022-11-20,Marquette,N,Gonzaga,REG (Non-Conf),W 70-66,,10,0,1,.000,0,1,.000,0,0,,.000,0,0,0,3,3,0,0,0,0,1,0,-0.2,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
6,56,6,2022-11-21,Marquette,N,UCLA,REG (Non-Conf),L 58-66 (OT),,12,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,0,2,2,1,0,0,1,1,3,1.9,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
7,57,7,2022-11-27,Marquette,,Saint Francis (PA),REG (Non-Conf),W 83-40,,19,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,4,4,8,3,1,0,1,1,5,8.7,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
8,58,8,2022-12-02,Marquette,@,Georgetown,REG (Conf),W 78-57,,19,4,7,.571,0,3,.000,4,4,1.000,.571,0,0,1,1,2,1,1,0,0,2,8,6.6,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
9,59,9,2022-12-04,Marquette,@,Seton Hall,REG (Conf),L 78-82,,11,0,1,.000,0,1,.000,0,0,,.000,0,0,0,3,3,1,0,0,1,4,0,-1.7,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
10,60,11,2022-12-10,Marquette,,Loyola Chicago,REG (Non-Conf),W 77-53,,7,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,1,0,1,2,0,0,0,2,2,2.3,Claire Kaifes,https://www.sports-reference.com/cbb/players/claire-kaifes-1.html,marquette,2022-23
