ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2023-11-11,Maryland Eastern Shore,,Wash. Adventist,REG (Non-Conf),W 91-71,,12,1,3,.333,1,3,.333,0,0,,.500,0,0,0,0,0,2,0,0,0,0,3,2.7,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
2,2,5,2023-11-18,Maryland Eastern Shore,,George Washington,REG (Non-Conf),W 62-59,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
3,3,6,2023-11-21,Maryland Eastern Shore,@,Towson,REG (Non-Conf),L 55-60,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
4,4,9,2023-12-02,Maryland Eastern Shore,@,Seton Hall,REG (Non-Conf),L 54-78,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1.0,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
5,5,12,2023-12-16,Maryland Eastern Shore,@,Wagner,REG (Non-Conf),W 72-50,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,2,1,0,-1.1,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
6,6,13,2023-12-20,Maryland Eastern Shore,@,VCU,REG (Non-Conf),L 36-59,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
7,7,15,2024-01-03,Maryland Eastern Shore,,Lancaster Bible,REG (Non-Conf),W 99-37,,15,3,7,.429,2,6,.333,1,1,1.000,.571,0,0,0,2,2,2,0,1,1,0,8,6.0,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
8,8,18,2024-01-20,Maryland Eastern Shore,@,Delaware State,REG (Conf),W 76-45,,12,2,6,.333,2,5,.400,0,1,.000,.500,0,0,1,1,2,0,0,0,0,0,6,3.6,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
9,9,19,2024-01-27,Maryland Eastern Shore,,North Carolina Central,REG (Conf),W 78-61,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,1,0,0,0,0,0,0.3,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
10,10,20,2024-01-29,Maryland Eastern Shore,,South Carolina State,REG (Conf),W 63-45,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,1,0,0,-0.3,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
11,11,21,2024-02-03,Maryland Eastern Shore,@,Howard,REG (Conf),L 47-52,,13,0,3,.000,0,3,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-2.1,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
12,12,22,2024-02-05,Maryland Eastern Shore,,Norfolk State,REG (Conf),L 59-80,,10,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,2,0,-3.2,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
13,13,23,2024-02-19,Maryland Eastern Shore,,Coppin State,REG (Conf),W 73-51,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
14,14,24,2024-02-21,Maryland Eastern Shore,@,Morgan State,REG (Conf),W 58-46,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
15,15,26,2024-02-26,Maryland Eastern Shore,@,South Carolina State,REG (Conf),W 67-51,,15,1,4,.250,1,4,.250,0,0,,.375,0,0,0,2,2,0,0,0,1,3,3,-1.0,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
16,16,28,2024-03-04,Maryland Eastern Shore,@,Norfolk State,REG (Conf),L 40-52,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
17,17,29,2024-03-07,Maryland Eastern Shore,,Delaware State,REG (Conf),W 73-63,,10,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,0,0,0,1,1,0,0,0,5,4.7,Aysia Hinton,https://www.sports-reference.com/cbb/players/aysia-hinton-1.html,maryland-eastern-shore,2023-24
