player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/anala-nelson-1.html,Anala Nelson,24,SR,G,5-6,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/carmen-richardson-1.html,Carmen Richardson,10,SO,G,5-7,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/meghan-downing-1.html,Meghan Downing,20,SR,F,6-2,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/jaidyn-harper-1.html,Jaidyn Harper,15,SO,G,5-10,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/daniela-lopez-1.html,Daniela LÃ³pez,7,JR,G,5-8,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/paige-lyons-1.html,Paige Lyons,0,SR,G,5-7,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/lucy-hood-1.html,Lucy Hood,1,SO,G,5-9,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/sabreya-monsanto-1.html,SaBreya Monsanto,3,FR,G,5-9,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/emmah-mcamis-1.html,Emmah McAmis,32,FR,G,5-7,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/kennedy-younkin-1.html,Kennedy Younkin,21,SO,F,6-2,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/lucia-france-1.html,Lucia France,11,FR,C,6-2,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/yanessa-boyd-1.html,Yanessa Boyd,8,JR,G,5-9,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/gemma-gutettner-bacoul-1.html,Gemma Gutettner Bacoul,5,SR,G,5-10,east-tennessee-state,2026
https://www.sports-reference.com/cbb/players/maya-mccorkle-1.html,Maya McCorkle,4,FR,G,5-9,east-tennessee-state,2026
