player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/mya-barnes-1.html,Mya Barnes,22,SR,F,6-0,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/adriana-jones-1.html,Adriana Jones,23,SR,G,5-6,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/brooklyn-mcdaniel-1.html,Brooklyn McDaniel,32,SR,F,5-11,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/makala-hobdy-1.html,Makala Hobdy,15,JR,G,5-5,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/eden-sample-1.html,Eden Sample,1,SR,G,5-10,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/maria-sanchez-ponce-1.html,Maria Sanchez Ponce,71,SR,F,5-10,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/kyera-thornsbury-1.html,Kyera Thornsbury,21,SO,G,5-5,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/mina-djurdjevic-1.html,Mina Djurdjevic,14,FR,F,6-0,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/vitoria-carvalho-1.html,VitÃ³ria Carvalho,11,SR,C,6-3,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/masa-buzic-1.html,Masa Buzic,4,SO,G,5-10,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/abril-ricart-mensah-1.html,Abril Ricart Mensah,13,FR,G,5-9,jacksonville-state,2026
https://www.sports-reference.com/cbb/players/mearah-whitehead-1.html,Mearah Whitehead,5,FR,G,5-8,jacksonville-state,2026
