ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,28,2,2023-11-09,Binghamton,,Siena,REG (Non-Conf),L 64-73,,12,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,1,0,0,1,2,0,-0.8,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
2,29,3,2023-11-12,Binghamton,@,Loyola (MD),REG (Non-Conf),L 73-77,,7,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,1,0,0.3,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
3,30,4,2023-11-18,Binghamton,,St. Bonaventure,REG (Non-Conf),W 73-65,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,2,0,-2.5,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
4,31,5,2023-11-21,Binghamton,@,Navy,REG (Non-Conf),L 59-66,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,2,0,0,-2.0,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
5,32,6,2023-11-24,Binghamton,N,Appalachian State,REG (Non-Conf),L 57-68,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,2,0,0,-2.0,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
6,33,7,2023-11-25,Binghamton,N,Furman,REG (Non-Conf),L 72-74,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
7,34,14,2024-01-04,Binghamton,,UMBC,REG (Conf),L 55-70,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
8,35,18,2024-01-20,Binghamton,@,UMass Lowell,REG (Conf),W 70-65,,10,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
9,36,19,2024-01-25,Binghamton,,New Hampshire,REG (Conf),W 73-63,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,0,1,2,1.6,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
10,37,21,2024-02-01,Binghamton,@,NJIT,REG (Conf),W 63-58,,9,0,1,.000,0,0,0,1,.000,.000,1,2,.500,1,0,1,1,0,1,0,2,1,1.2,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
11,38,22,2024-02-03,Binghamton,,Vermont,REG (Conf),W 66-57,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
12,39,23,2024-02-08,Binghamton,@,Albany (NY),REG (Conf),L 52-60,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
13,40,24,2024-02-10,Binghamton,@,Bryant,REG (Conf),L 51-55,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
14,41,26,2024-02-17,Binghamton,,NJIT,REG (Conf),W 68-48,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
15,42,27,2024-02-22,Binghamton,,UMass Lowell,REG (Conf),W 79-48,,10,0,2,.000,0,0,0,2,.000,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
16,43,29,2024-03-02,Binghamton,@,New Hampshire,REG (Conf),W 65-56,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,1,1,0,2,0,0,-0.3,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
17,44,30,2024-03-08,Binghamton,@,Bryant,CTOURN,W 56-51,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Anna Long,https://www.sports-reference.com/cbb/players/anna-long-1.html,binghamton,2023-24
