player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/cate-reese-1.html,Cate Reese,25,SR,F,6-2,arizona,2023
https://www.sports-reference.com/cbb/players/shaina-pellington-1.html,Shaina Pellington,1,SR,G,5-8,arizona,2023
https://www.sports-reference.com/cbb/players/esmery-martinez-1.html,Esmery Martinez,12,SR,F,6-2,arizona,2023
https://www.sports-reference.com/cbb/players/jade-loville-1.html,Jade Loville,30,SR,G-F,5-11,arizona,2023
https://www.sports-reference.com/cbb/players/madison-conner-1.html,Madison Conner,4,SO,G,5-11,arizona,2023
https://www.sports-reference.com/cbb/players/helena-pueyo-1.html,Helena Pueyo,13,SR,G,6-0,arizona,2023
https://www.sports-reference.com/cbb/players/kailyn-gilbert-1.html,Kailyn Gilbert,15,FR,G,5-8,arizona,2023
https://www.sports-reference.com/cbb/players/lauren-fields-1.html,Lauren Fields,23,SR,G,5-9,arizona,2023
https://www.sports-reference.com/cbb/players/maya-nnaji-1.html,Maya Nnaji,34,FR,F,6-4,arizona,2023
https://www.sports-reference.com/cbb/players/paris-clark-1.html,Paris Clark,22,FR,G,5-8,arizona,2023
https://www.sports-reference.com/cbb/players/lemyah-hylton-1.html,Lemyah Hylton,10,FR,G,5-11,arizona,2023
