player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/taylor-williams-8.html,Taylor Williams,33,JR,F,6-2,western-michigan,2023
https://www.sports-reference.com/cbb/players/lauren-ross-2.html,Lauren Ross,22,SO,G,5-10,western-michigan,2023
https://www.sports-reference.com/cbb/players/hannah-spitzley-1.html,Hannah Spitzley,3,JR,G,6-0,western-michigan,2023
https://www.sports-reference.com/cbb/players/abby-voss-1.html,Abby Voss,14,SR,F,6-0,western-michigan,2023
https://www.sports-reference.com/cbb/players/maddie-watters-1.html,Maddie Watters,2,SR,G,5-8,western-michigan,2023
https://www.sports-reference.com/cbb/players/maggie-stutelberg-1.html,Maggie Stutelberg,32,FR,G,5-11,western-michigan,2023
https://www.sports-reference.com/cbb/players/lauren-audino-1.html,Lauren Audino,15,SO,C,6-2,western-michigan,2023
https://www.sports-reference.com/cbb/players/alli-carlson-1.html,Alli Carlson,12,FR,G,5-6,western-michigan,2023
https://www.sports-reference.com/cbb/players/gabi-saxman-1.html,Gabi Saxman,10,JR,G,5-7,western-michigan,2023
https://www.sports-reference.com/cbb/players/megan-wagner-1.html,Megan Wagner,11,JR,G,5-7,western-michigan,2023
https://www.sports-reference.com/cbb/players/deahna-richardson-1.html,De'Ahna Richardson,4,FR,F,6-1,western-michigan,2023
https://www.sports-reference.com/cbb/players/kallie-harrison-1.html,Kallie Harrison,13,SO,G,5-5,western-michigan,2023
https://www.sports-reference.com/cbb/players/emily-flannery-1.html,Emily Flannery,24,SR,G,5-5,western-michigan,2023
https://www.sports-reference.com/cbb/players/artemis-kouki-1.html,Artemis Kouki,5,FR,G,6-0,western-michigan,2023
