ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,58,1,2023-11-06,Kansas State,,Presbyterian,REG (Non-Conf),W 69-35,,4,1,2,.500,0,0,,1,2,.500,.500,0,0,0,0,0,0,1,0,1,1,2,0.6,Rebekah Dallinger,https://www.sports-reference.com/cbb/players/rebekah-dallinger-1.html,kansas-state,2023-24
2,59,2,2023-11-11,Kansas State,@,Little Rock,REG (Non-Conf),W 77-39,,6,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Rebekah Dallinger,https://www.sports-reference.com/cbb/players/rebekah-dallinger-1.html,kansas-state,2023-24
3,60,4,2023-11-19,Kansas State,,Wisconsin,REG (Non-Conf),W 75-57,,6,0,0,,0,0,,0,0,,,0,0,0,1,1,1,0,0,0,0,0,1.0,Rebekah Dallinger,https://www.sports-reference.com/cbb/players/rebekah-dallinger-1.html,kansas-state,2023-24
4,61,5,2023-11-24,Kansas State,N,Western Kentucky,REG (Non-Conf),W 77-61,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,1,0,-0.1,Rebekah Dallinger,https://www.sports-reference.com/cbb/players/rebekah-dallinger-1.html,kansas-state,2023-24
5,62,8,2023-12-01,Kansas State,,Jackson State,REG (Non-Conf),W 79-37,,4,1,2,.500,1,1,1.000,0,1,.000,.750,0,0,1,0,1,0,0,0,2,0,3,0.7,Rebekah Dallinger,https://www.sports-reference.com/cbb/players/rebekah-dallinger-1.html,kansas-state,2023-24
6,63,9,2023-12-06,Kansas State,,McNeese State,REG (Non-Conf),W 101-39,,10,2,3,.667,0,1,.000,2,2,1.000,.667,0,0,0,2,2,1,0,0,0,0,4,4.0,Rebekah Dallinger,https://www.sports-reference.com/cbb/players/rebekah-dallinger-1.html,kansas-state,2023-24
7,64,30,2024-02-28,Kansas State,,Iowa State,REG (Conf),L 76-82,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Rebekah Dallinger,https://www.sports-reference.com/cbb/players/rebekah-dallinger-1.html,kansas-state,2023-24
8,65,35,2024-03-24,Kansas State,,Colorado,ROUND-32,L 50-63,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Rebekah Dallinger,https://www.sports-reference.com/cbb/players/rebekah-dallinger-1.html,kansas-state,2023-24
