ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,29,1,2024-11-04,Rutgers,,Manhattan,REG (Non-Conf),W 85-79,,5,0,3,.000,0,0,0,3,.000,.000,0,0,,3,1,4,0,0,0,1,1,0,-1.1,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
2,30,2,2024-11-07,Rutgers,,Cornell,REG (Non-Conf),W 72-61,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,1,0,0.3,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
3,31,3,2024-11-10,Rutgers,,NJIT,REG (Non-Conf),W 94-84,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
4,32,4,2024-11-15,Rutgers,,Iona,REG (Non-Conf),W 81-53,,11,2,5,.400,0,0,2,5,.400,.400,0,0,,1,1,2,1,0,1,1,2,4,1.9,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
5,33,6,2024-11-24,Rutgers,,Princeton,REG (Non-Conf),L 49-66,,6,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,1,3,0,-1.9,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
6,34,7,2024-11-29,Rutgers,,Marquette,REG (Non-Conf),L 57-59,,7,0,0,,0,0,0,0,,,0,0,,0,1,1,1,2,0,2,1,0,0.6,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
7,35,8,2024-11-30,Rutgers,,Georgia Southern,REG (Non-Conf),W 77-60,,11,0,0,,0,0,0,0,,,1,2,.500,0,1,1,0,0,0,1,2,1,-0.9,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
8,36,9,2024-12-08,Rutgers,@,Wisconsin,REG (Conf),L 64-66,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
9,37,10,2024-12-11,Rutgers,,FDU,REG (Non-Conf),W 83-58,,1,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,0,1,0,0.3,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
10,38,11,2024-12-15,Rutgers,,Wagner,REG (Non-Conf),W 86-48,,14,3,3,1.000,0,0,3,3,1.000,1.000,0,1,.000,2,3,5,0,1,0,0,1,6,7.6,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
11,39,12,2024-12-21,Rutgers,,Lafayette,REG (Non-Conf),W 72-65,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
12,40,14,2025-01-02,Rutgers,@,Maryland,REG (Conf),L 61-78,,8,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
13,41,15,2025-01-05,Rutgers,,Southern California,REG (Conf),L 42-92,,10,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,1,0,0,0,0.3,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
14,42,16,2025-01-08,Rutgers,@,Minnesota,REG (Conf),L 50-76,,9,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,1,2,1.3,Janae Walker,https://www.sports-reference.com/cbb/players/janae-walker-1.html,rutgers,2024-25
