ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Chicago State,@,Wichita State,REG (Non-Conf),L 34-78,,9,0,2,.000,0,0,0,2,.000,.000,0,0,,1,2,3,0,0,1,2,0,0,-1.4,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
2,2,2,2021-11-13,Chicago State,,UAB,REG (Non-Conf),L 50-81,,21,5,6,.833,0,0,5,6,.833,.833,0,3,.000,2,2,4,1,0,0,0,1,10,8.9,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
3,3,3,2021-11-17,Chicago State,@,Western Illinois,REG (Non-Conf),L 50-77,*,12,0,2,.000,0,0,0,2,.000,.000,0,0,,0,1,1,0,0,1,2,1,0,-2.8,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
4,4,4,2021-11-20,Chicago State,@,Loyola Chicago,REG (Non-Conf),L 59-71,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
5,5,5,2021-11-22,Chicago State,@,Wisconsin,REG (Non-Conf),W 71-63 (OT),,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
6,6,7,2021-11-27,Chicago State,,Delaware,REG (Non-Conf),L 63-72,,18,1,1,1.000,0,0,1,1,1.000,1.000,2,2,1.000,1,4,5,0,0,1,1,4,4,3.7,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
7,7,8,2021-12-01,Chicago State,,Indiana State,REG (Non-Conf),L 58-59,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,0,0,0,1,1,2,0.6,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
8,8,9,2021-12-04,Chicago State,,St. Thomas,REG (Non-Conf),L 57-62,,14,1,2,.500,0,0,1,2,.500,.500,1,2,.500,2,2,4,1,0,0,1,0,3,3.3,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
9,9,10,2021-12-30,Chicago State,,Grand Canyon,REG (Conf),L 49-66,,11,0,1,.000,0,0,0,1,.000,.000,0,0,,0,3,3,0,0,2,1,1,0,0.2,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
10,10,12,2022-01-10,Chicago State,@,Seattle,REG (Conf),W 64-57,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
11,11,13,2022-01-13,Chicago State,,Texas–Rio Grande Valley,REG (Conf),L 47-58,,18,0,1,.000,0,0,0,1,.000,.000,0,0,,1,2,3,0,0,0,2,3,0,-2.6,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
12,12,14,2022-01-15,Chicago State,,Lamar,REG (Conf),L 47-55,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
13,13,15,2022-01-25,Chicago State,,New Mexico State,REG (Conf),W 67-64,,5,1,2,.500,0,0,1,2,.500,.500,0,0,,0,0,0,0,0,0,0,1,2,0.6,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
14,14,16,2022-01-27,Chicago State,@,Utah Valley,REG (Conf),L 62-82,,23,3,7,.429,0,0,3,7,.429,.429,0,4,.000,9,6,15,0,2,1,1,3,6,9.3,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
15,15,17,2022-01-29,Chicago State,@,Dixie State,REG (Conf),L 70-82,,4,2,3,.667,0,0,2,3,.667,.667,0,0,,2,0,2,0,0,1,0,0,4,4.8,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
16,16,18,2022-02-05,Chicago State,,Tarleton State,REG (Conf),W 58-48,*,15,1,2,.500,0,0,1,2,.500,.500,1,6,.167,2,2,4,0,0,1,4,3,3,-2.5,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
17,17,19,2022-02-07,Chicago State,,Abilene Christian,REG (Conf),L 52-75,,10,0,0,,0,0,0,0,,,0,0,,0,3,3,0,0,0,1,0,0,-0.1,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
18,18,20,2022-02-10,Chicago State,@,Stephen F. Austin,REG (Conf),L 55-84,,6,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
19,19,21,2022-02-12,Chicago State,@,Sam Houston State,REG (Conf),L 58-61,,5,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,1,1,1,0,0,1,1,2,1.3,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
20,20,22,2022-02-16,Chicago State,,Stephen F. Austin,REG (Conf),L 49-73,,19,2,5,.400,0,0,2,5,.400,.400,0,3,.000,1,5,6,0,1,1,0,3,4,2.8,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
21,21,23,2022-02-19,Chicago State,@,Tarleton State,REG (Conf),L 51-65,*,31,7,10,.700,0,0,7,10,.700,.700,3,8,.375,5,6,11,0,0,2,2,2,17,14.7,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
22,22,24,2022-02-24,Chicago State,@,Grand Canyon,REG (Conf),L 55-73,*,23,1,5,.200,0,0,1,5,.200,.200,0,2,.000,2,2,4,1,0,3,1,2,2,1.1,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
23,23,25,2022-02-26,Chicago State,@,New Mexico State,REG (Conf),L 71-80,*,19,3,4,.750,0,0,3,4,.750,.750,0,2,.000,1,3,4,0,0,1,2,3,6,2.7,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
24,24,26,2022-03-02,Chicago State,,California Baptist,REG (Conf),L 69-76 (OT),*,32,2,7,.286,0,0,2,7,.286,.286,0,3,.000,3,11,14,0,3,0,3,3,4,2.9,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
25,25,27,2022-03-05,Chicago State,,Seattle,REG (Conf),L 54-57,*,18,2,5,.400,0,0,2,5,.400,.400,0,1,.000,5,3,8,0,0,1,0,3,4,4.8,Nafatoumata Haidara,https://www.sports-reference.com/cbb/players/nafatoumata-haidara-1.html,chicago-state,2021-22
