ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,59,1,2022-11-07,Montana State,,Providence (MT),REG (Non-Conf),W 78-31,*,20,3,8,.375,1,4,.250,2,4,.500,.438,0,0,,0,3,3,1,2,0,1,2,7,4.4,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
2,60,2,2022-11-12,Montana State,@,Brigham Young,REG (Non-Conf),W 69-60,*,20,3,6,.500,2,2,1.000,1,4,.250,.667,0,0,,0,2,2,0,0,1,0,1,8,5.9,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
3,61,3,2022-11-15,Montana State,,Arizona State,REG (Non-Conf),L 64-79,*,22,3,11,.273,0,5,.000,3,6,.500,.273,3,4,.750,4,3,7,2,0,0,2,2,9,4.4,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
4,62,4,2022-11-18,Montana State,,North Dakota,REG (Non-Conf),W 77-66,*,30,6,11,.545,2,5,.400,4,6,.667,.636,0,0,,2,2,4,3,3,0,3,3,14,11.6,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
5,63,5,2022-11-22,Montana State,@,San Jose State,REG (Non-Conf),W 74-65 (OT),*,32,10,19,.526,4,10,.400,6,9,.667,.632,3,3,1.000,3,2,5,0,2,0,2,2,27,19.6,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
6,64,6,2022-11-25,Montana State,N,Abilene Christian,REG (Non-Conf),L 61-66,*,26,5,13,.385,3,9,.333,2,4,.500,.500,3,4,.750,1,3,4,0,1,1,0,2,16,11.0,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
7,65,7,2022-11-27,Montana State,@,North Texas,REG (Non-Conf),L 57-66,*,21,1,5,.200,0,4,.000,1,1,1.000,.200,0,0,,0,2,2,1,2,1,2,2,2,0.1,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
8,66,8,2022-11-30,Montana State,,South Dakota State,REG (Non-Conf),W 71-66,*,26,4,9,.444,4,5,.800,0,4,.000,.667,2,2,1.000,1,2,3,2,0,0,0,3,14,10.8,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
9,67,9,2022-12-02,Montana State,@,Wyoming,REG (Non-Conf),L 59-67,*,19,3,8,.375,1,3,.333,2,5,.400,.438,0,0,,1,2,3,0,0,0,1,1,7,2.5,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
10,68,10,2022-12-12,Montana State,,St. Mary's (CA),REG (Non-Conf),W 91-56,*,21,3,6,.500,3,5,.600,0,1,.000,.750,0,0,,0,4,4,3,1,0,0,2,9,9.5,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
11,69,11,2022-12-17,Montana State,N,Louisiana State,REG (Non-Conf),L 52-91,*,20,0,4,.000,0,2,.000,0,2,.000,.000,1,2,.500,0,1,1,0,0,0,0,2,1,-2.7,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
12,70,12,2022-12-18,Montana State,N,Nevada,REG (Non-Conf),W 64-43,*,25,8,12,.667,1,2,.500,7,10,.700,.708,2,2,1.000,1,2,3,0,3,0,1,2,19,16.3,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
13,71,14,2022-12-29,Montana State,@,Idaho,REG (Conf),L 53-72,*,19,0,6,.000,0,2,.000,0,4,.000,.000,0,0,,0,3,3,0,3,0,3,3,0,-4.5,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
14,72,15,2022-12-31,Montana State,@,Eastern Washington,REG (Conf),W 92-84,,29,4,8,.500,0,4,.000,4,4,1.000,.500,3,4,.750,1,3,4,2,1,0,1,4,11,8.0,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
15,73,16,2023-01-05,Montana State,,Northern Colorado,REG (Conf),W 61-40,,20,2,8,.250,2,6,.333,0,2,.000,.375,0,0,,2,1,3,2,3,0,2,0,6,5.3,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
16,74,17,2023-01-07,Montana State,,Northern Arizona,REG (Conf),L 80-85,,23,3,8,.375,2,6,.333,1,2,.500,.500,0,0,,1,5,6,3,1,0,0,2,8,8.1,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
17,75,18,2023-01-12,Montana State,@,Idaho State,REG (Conf),W 60-57,,24,3,6,.500,3,4,.750,0,2,.000,.750,2,2,1.000,2,4,6,2,2,0,0,2,11,13.2,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
18,76,19,2023-01-14,Montana State,@,Weber State,REG (Conf),W 80-65,,21,7,12,.583,6,10,.600,1,2,.500,.833,6,6,1.000,0,5,5,2,1,0,0,1,26,23.9,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
19,77,20,2023-01-16,Montana State,,Idaho,REG (Conf),W 72-65,,17,3,4,.750,1,1,1.000,2,3,.667,.875,0,0,,0,1,1,0,0,0,1,2,7,3.9,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
20,78,21,2023-01-21,Montana State,@,Montana,REG (Conf),W 72-63,,21,3,7,.429,0,4,.000,3,3,1.000,.429,0,0,,1,0,1,2,2,0,0,0,6,6.4,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
21,79,22,2023-01-26,Montana State,,Portland State,REG (Conf),W 64-52,,21,3,5,.600,3,5,.600,0,0,,.900,0,0,,0,2,2,2,1,0,4,0,9,5.7,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
22,80,23,2023-01-28,Montana State,,Sacramento State,REG (Conf),W 61-60,,26,3,6,.500,1,2,.500,2,4,.500,.583,2,2,1.000,2,1,3,2,1,0,1,3,9,7.9,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
23,81,24,2023-02-02,Montana State,@,Northern Arizona,REG (Conf),L 50-79,,17,2,7,.286,2,5,.400,0,2,.000,.429,0,0,,0,1,1,0,1,0,1,1,6,1.8,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
24,82,25,2023-02-04,Montana State,@,Northern Colorado,REG (Conf),W 80-60,,24,4,8,.500,1,4,.250,3,4,.750,.563,0,0,,1,0,1,4,2,0,1,1,9,9.1,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
25,83,26,2023-02-09,Montana State,,Weber State,REG (Conf),W 75-60,,21,3,6,.500,1,2,.500,2,4,.500,.583,0,0,,3,2,5,1,0,0,2,3,7,4.2,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
26,84,27,2023-02-11,Montana State,,Idaho State,REG (Conf),W 70-53,,23,3,5,.600,2,4,.500,1,1,1.000,.800,0,0,,0,2,2,1,0,0,2,2,8,4.2,Leia Beattie,https://www.sports-reference.com/cbb/players/leia-beattie-1.html,montana-state,2022-23
