ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,18,1,2023-11-12,Valparaiso,@,Eastern Illinois,REG (Non-Conf),L 62-75,,26,0,4,.000,0,3,.000,0,1,.000,.000,0,0,1,4,5,1,2,1,1,3,0,0.3,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
2,19,2,2023-11-18,Valparaiso,,Western Illinois,REG (Non-Conf),L 54-76,,13,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,1,0,0,0,1,0,-0.4,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
3,20,3,2023-11-21,Valparaiso,@,Southern Mississippi,REG (Non-Conf),L 49-61,,8,0,2,.000,0,1,.000,0,1,.000,.000,0,0,1,3,4,0,1,2,0,1,0,2.2,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
4,21,4,2023-11-25,Valparaiso,@,UAB,REG (Non-Conf),L 68-78,,9,2,3,.667,1,1,1.000,1,2,.500,.833,0,0,0,0,0,0,0,0,0,0,5,3.7,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
5,22,5,2023-11-29,Valparaiso,@,Western Michigan,REG (Non-Conf),L 71-75 (OT),,4,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,0,0,0,0,1,1,1,2,0.3,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
6,23,6,2023-12-03,Valparaiso,@,Purdue,REG (Non-Conf),L 56-83,,17,0,1,.000,0,1,.000,0,0,,.000,0,0,0,4,4,0,0,0,1,2,0,-1.3,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
7,24,7,2023-12-09,Valparaiso,,Chicago State,REG (Non-Conf),W 83-64,,22,2,5,.400,1,3,.333,1,2,.500,.500,0,0,4,2,6,1,1,0,0,1,5,7.0,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
8,25,8,2023-12-19,Valparaiso,N,Bethune-Cookman,REG (Non-Conf),L 35-61,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
9,26,9,2023-12-20,Valparaiso,@,Stetson,REG (Non-Conf),L 62-78,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
10,27,10,2023-12-30,Valparaiso,@,Murray State,REG (Conf),L 62-90,,11,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,0,3,3,0,0,0,0,1,2,0.1,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
11,28,12,2024-01-06,Valparaiso,@,Southern Illinois,REG (Conf),L 66-75,,17,4,6,.667,4,6,.667,0,0,,1.000,0,0,0,2,2,0,0,0,1,2,12,8.2,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
12,29,13,2024-01-12,Valparaiso,,Drake,REG (Conf),L 54-83,,11,1,4,.250,1,4,.250,0,0,,.375,0,0,0,3,3,1,0,0,0,1,3,1.8,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
13,30,14,2024-01-14,Valparaiso,,Northern Iowa,REG (Conf),L 52-76,,19,2,4,.500,1,2,.500,1,2,.500,.625,0,0,2,3,5,0,0,2,0,2,5,5.9,Ella Van Weelden,https://www.sports-reference.com/cbb/players/ella-van-weelden-1.html,valparaiso,2023-24
