ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,11,1,2021-11-11,UTEP,,Incarnate Word,REG (Non-Conf),W 81-47,,6,2,3,.667,0,0,,2,3,.667,.667,0,0,0,0,0,0,0,0,0,1,4,2.3,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
2,12,2,2021-11-13,UTEP,,North Dakota,REG (Non-Conf),W 89-69,,12,2,6,.333,0,0,,2,6,.333,.333,0,0,1,1,2,0,0,0,1,0,4,0.6,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
3,13,3,2021-11-17,UTEP,,New Mexico State,REG (Non-Conf),W 76-61,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,1,0,1,0,0,0,1,0,0,-1.0,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
4,14,5,2021-11-26,UTEP,@,Seattle,REG (Non-Conf),W 62-57,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,1,1,0,-2.1,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
5,15,6,2021-11-27,UTEP,,Kansas,REG (Non-Conf),L 55-81,,15,1,2,.500,1,2,.500,0,0,,.750,0,0,0,3,3,2,0,0,0,0,3,4.3,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
6,16,7,2021-12-13,UTEP,@,Texas State,REG (Non-Conf),W 69-57,,2,0,2,.000,0,1,.000,0,1,.000,.000,0,0,1,0,1,0,0,0,1,0,0,-1.7,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
7,17,9,2021-12-19,UTEP,@,New Mexico,REG (Non-Conf),L 66-78,,4,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,1,1,0,-0.7,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
8,18,10,2021-12-21,UTEP,,Air Force,REG (Non-Conf),W 93-85 (2OT),,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
9,19,11,2021-12-30,UTEP,,UAB,REG (Conf),L 74-76 (OT),,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
10,20,12,2022-01-01,UTEP,,Middle Tennessee,REG (Conf),W 56-55,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
11,21,13,2022-01-13,UTEP,,Charlotte,REG (Conf),L 59-71,,7,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
12,22,14,2022-01-15,UTEP,,Old Dominion,REG (Conf),W 53-48,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
13,23,16,2022-01-20,UTEP,@,UTSA,REG (Conf),W 69-52,,7,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,2,2,0.9,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
14,24,17,2022-01-23,UTEP,,UTSA,REG (Conf),W 71-59,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
15,25,20,2022-02-03,UTEP,,North Texas,REG (Conf),W 75-62,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
16,26,24,2022-02-17,UTEP,,Louisiana Tech,REG (Conf),L 60-77,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
17,27,26,2022-02-26,UTEP,@,UAB,REG (Conf),L 49-65,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
18,28,27,2022-03-03,UTEP,@,Rice,REG (Conf),L 62-82,,8,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,1,0,1,0,0,0,0,0,2,2.4,Dagne Apsite,https://www.sports-reference.com/cbb/players/dagne-apsite-1.html,texas-el-paso,2021-22
