ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,2,1,2024-11-04,Wyoming,,Colorado,REG (Non-Conf),L 50-56,,8,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,2,1,0,-3.1,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
2,3,3,2024-11-13,Wyoming,,Regis (CO),REG (Non-Conf),W 69-57,,7,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,1,0,1,0,-0.4,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
3,4,6,2024-11-28,Wyoming,N,Drake,REG (Non-Conf),W 71-57,,1,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
4,5,10,2024-12-15,Wyoming,@,South Dakota,REG (Non-Conf),W 79-45,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
5,6,11,2024-12-17,Wyoming,@,Creighton,REG (Non-Conf),L 60-76,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
6,7,12,2024-12-21,Wyoming,,North Dakota,REG (Non-Conf),W 73-41,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
7,8,22,2025-02-01,Wyoming,,Boise State,REG (Conf),W 79-45,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
8,9,28,2025-02-26,Wyoming,,New Mexico,REG (Conf),W 59-40,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
9,10,32,2025-03-11,Wyoming,N,Fresno State,CTOURN,W 57-45,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
10,11,34,2025-03-20,Wyoming,,Texas Tech,WBIT,L 48-65,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Mikyn Hamlin,https://www.sports-reference.com/cbb/players/mikyn-hamlin-1.html,wyoming,2024-25
