ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,54,1,2023-11-06,Mississippi State,,Alcorn State,REG (Non-Conf),W 77-42,,15,3,5,.600,0,0,3,5,.600,.600,0,2,.000,3,6,9,1,1,0,3,0,6,5.5,Ramani Parker,https://www.sports-reference.com/cbb/players/ramani-parker-1.html,mississippi-state,2023-24
2,55,2,2023-11-10,Mississippi State,,Southeastern Louisiana,REG (Non-Conf),W 67-46,*,5,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,0,1,0,0,0.0,Ramani Parker,https://www.sports-reference.com/cbb/players/ramani-parker-1.html,mississippi-state,2023-24
