ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,17,3,2024-11-11,UC Irvine,,William & Mary,REG (Non-Conf),W 72-55,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
2,18,5,2024-11-20,UC Irvine,@,Drexel,REG (Non-Conf),W 57-47,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
3,19,9,2024-12-05,UC Irvine,@,Cal State Bakersfield,REG (Conf),W 65-40,,9,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
4,20,10,2024-12-15,UC Irvine,@,Oregon State,REG (Non-Conf),W 60-48,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
5,21,12,2025-01-02,UC Irvine,,Cal Poly,REG (Conf),W 60-38,,4,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,0,0,0,0,0,0,0,0,4,3.4,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
6,22,14,2025-01-09,UC Irvine,,Cal State Northridge,REG (Conf),W 68-39,,4,1,2,.500,0,0,,1,2,.500,.500,0,0,2,0,2,0,0,0,0,0,2,2.4,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
7,23,15,2025-01-11,UC Irvine,,UC San Diego,REG (Conf),W 73-66,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
8,24,16,2025-01-16,UC Irvine,@,Cal State Fullerton,REG (Conf),W 79-63,,6,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,1,0,0.3,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
9,25,23,2025-02-13,UC Irvine,@,UC Santa Barbara,REG (Conf),L 52-62,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
10,26,25,2025-02-20,UC Irvine,@,Cal State Northridge,REG (Conf),W 100-56,,10,1,3,.333,0,0,,1,3,.333,.333,0,0,0,3,3,0,0,0,0,0,2,1.2,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
11,27,27,2025-02-27,UC Irvine,,Cal State Fullerton,REG (Conf),W 62-34,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
12,28,30,2025-03-08,UC Irvine,,UC Santa Barbara,REG (Conf),W 62-49,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Haley Hernandez,https://www.sports-reference.com/cbb/players/haley-hernandez-1.html,california-irvine,2024-25
