ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,32,1,2024-11-04,UC Irvine,,New Mexico State,REG (Non-Conf),L 49-57,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
2,33,2,2024-11-07,UC Irvine,,Pepperdine,REG (Non-Conf),W 65-56,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,1,0,-1.1,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
3,34,3,2024-11-11,UC Irvine,,William & Mary,REG (Non-Conf),W 72-55,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
4,35,4,2024-11-16,UC Irvine,,St. Mary's (CA),REG (Non-Conf),W 64-61,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
5,36,5,2024-11-20,UC Irvine,@,Drexel,REG (Non-Conf),W 57-47,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
6,37,6,2024-11-21,UC Irvine,@,Pennsylvania,REG (Non-Conf),W 72-68 (OT),,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,1,0,1,0,0,0,0,0,2,2.4,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
7,38,7,2024-11-27,UC Irvine,@,New Mexico,REG (Non-Conf),L 62-65,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,0,1,0,0.3,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
8,39,9,2024-12-05,UC Irvine,@,Cal State Bakersfield,REG (Conf),W 65-40,,9,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,2,2,4,0,1,0,0,2,2,3.2,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
9,40,10,2024-12-15,UC Irvine,@,Oregon State,REG (Non-Conf),W 60-48,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
10,41,12,2025-01-02,UC Irvine,,Cal Poly,REG (Conf),W 60-38,,5,0,0,,0,0,,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0.6,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
11,42,13,2025-01-04,UC Irvine,@,UC Riverside,REG (Conf),L 54-59,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,1,0,0.6,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
12,43,14,2025-01-09,UC Irvine,,Cal State Northridge,REG (Conf),W 68-39,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,2,2,0,0,0,0,0,0,-0.1,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
13,44,15,2025-01-11,UC Irvine,,UC San Diego,REG (Conf),W 73-66,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
14,45,19,2025-01-26,UC Irvine,@,Hawaii,REG (Conf),L 42-46,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
15,46,20,2025-01-30,UC Irvine,,Long Beach State,REG (Conf),W 61-47,,10,0,0,,0,0,,0,0,,,0,0,0,3,3,0,0,0,0,1,0,0.5,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
16,47,21,2025-02-01,UC Irvine,@,UC Davis,REG (Conf),W 52-49,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
17,48,22,2025-02-08,UC Irvine,@,UC San Diego,REG (Conf),W 56-49,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,1,1,0,-0.1,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
18,49,23,2025-02-13,UC Irvine,@,UC Santa Barbara,REG (Conf),L 52-62,,4,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,1,0,0.3,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
19,50,25,2025-02-20,UC Irvine,@,Cal State Northridge,REG (Conf),W 100-56,,14,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,2,0,2,2,2,0,1,2,2,4.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
20,51,27,2025-02-27,UC Irvine,,Cal State Fullerton,REG (Conf),W 62-34,,11,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,0,1,0,0,-1.4,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
21,52,28,2025-03-01,UC Irvine,@,Long Beach State,REG (Conf),L 52-73,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
22,53,29,2025-03-06,UC Irvine,,UC Davis,REG (Conf),W 55-53,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
23,54,30,2025-03-08,UC Irvine,,UC Santa Barbara,REG (Conf),W 62-49,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
24,55,31,2025-03-14,UC Irvine,N,UC Davis,CTOURN,L 56-63,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Clara Djoko,https://www.sports-reference.com/cbb/players/clara-djoko-1.html,california-irvine,2024-25
