ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,15,6,2021-12-01,Kentucky,,West Virginia,REG (Non-Conf),W 83-60,,8,0,0,,0,0,0,0,,,0,2,.000,1,3,4,0,0,0,1,2,0,-1.0,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
2,16,7,2021-12-05,Kentucky,,Merrimack,REG (Non-Conf),W 90-56,,10,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
3,17,8,2021-12-09,Kentucky,,DePaul,REG (Non-Conf),L 85-94,,13,0,0,,0,0,0,0,,,2,2,1.000,0,2,2,1,0,0,0,0,2,3.3,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
4,18,10,2021-12-19,Kentucky,,USC Upstate,REG (Non-Conf),W 67-44,,8,0,1,.000,0,0,0,1,.000,.000,2,4,.500,2,1,3,0,0,1,1,0,2,1.9,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
5,19,11,2022-01-06,Kentucky,,Georgia,REG (Conf),W 84-76,,7,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,1,0,0.6,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
6,20,12,2022-01-09,Kentucky,@,South Carolina,REG (Conf),L 54-74,,3,0,0,,0,0,0,0,,,0,0,,1,0,1,1,0,0,0,0,0,1.4,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
7,21,13,2022-01-16,Kentucky,@,Tennessee,REG (Conf),L 58-84,,13,0,0,,0,0,0,0,,,0,0,,1,0,1,0,1,0,0,1,0,1.3,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
8,22,14,2022-01-20,Kentucky,,Florida,REG (Conf),L 52-77,,31,1,3,.333,0,0,1,3,.333,.333,0,0,,2,0,2,0,0,1,2,4,2,-1.2,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
9,23,15,2022-01-23,Kentucky,,Ole Miss,REG (Conf),L 54-63,,23,0,0,,0,0,0,0,,,1,2,.500,1,3,4,0,0,2,2,3,1,0.4,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
10,24,16,2022-01-25,Kentucky,@,Auburn,REG (Conf),W 67-55,,27,1,1,1.000,0,0,1,1,1.000,1.000,2,2,1.000,1,2,3,1,0,2,0,3,4,5.9,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
11,25,17,2022-01-27,Kentucky,@,Vanderbilt,REG (Conf),L 57-65,*,37,3,3,1.000,0,0,3,3,1.000,1.000,1,1,1.000,1,4,5,1,1,6,4,2,7,9.1,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
12,26,18,2022-01-30,Kentucky,@,Louisiana State,REG (Conf),L 69-78,,24,2,3,.667,0,0,2,3,.667,.667,0,0,,1,3,4,0,0,1,0,4,4,3.4,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
13,27,19,2022-02-06,Kentucky,,Texas A&M,REG (Conf),L 64-73 (OT),,25,1,2,.500,0,0,1,2,.500,.500,1,1,1.000,1,2,3,1,0,0,1,2,3,2.2,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
14,28,20,2022-02-10,Kentucky,,South Carolina,REG (Conf),L 50-59,,19,1,2,.500,0,0,1,2,.500,.500,2,2,1.000,0,0,0,1,1,0,1,3,4,2.5,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
15,29,21,2022-02-13,Kentucky,@,Alabama,REG (Conf),W 67-63,,20,3,5,.600,0,0,3,5,.600,.600,2,2,1.000,1,6,7,1,3,1,3,3,8,8.4,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
16,30,22,2022-02-15,Kentucky,,Mississippi State,REG (Conf),W 81-74,*,27,0,2,.000,0,0,0,2,.000,.000,2,2,1.000,1,1,2,0,0,0,0,2,2,0.8,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
17,31,23,2022-02-17,Kentucky,,Vanderbilt,REG (Conf),W 69-65,*,23,0,4,.000,0,0,0,4,.000,.000,1,2,.500,5,0,5,0,0,1,0,2,1,1.2,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
18,32,24,2022-02-20,Kentucky,@,Arkansas,REG (Conf),W 78-55,*,25,1,1,1.000,0,0,1,1,1.000,1.000,1,1,1.000,2,3,5,0,0,1,3,4,3,1.1,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
19,33,25,2022-02-24,Kentucky,@,Missouri,REG (Conf),W 78-63,*,12,0,0,,0,0,0,0,,,0,0,,0,1,1,0,1,0,0,1,0,0.9,Nyah Leveretter,https://www.sports-reference.com/cbb/players/nyah-leveretter-1.html,kentucky,2021-22
