ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-09,Portland State,,Hawaii,REG (Non-Conf),L 50-72,,9,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,0,2,0,-0.8,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
2,2,2,2024-11-12,Portland State,@,San Francisco,REG (Non-Conf),L 56-62,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,1,1,2,0,0,0,1,0,0,-0.7,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
3,3,3,2024-11-16,Portland State,@,Seattle,REG (Non-Conf),W 67-57,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
4,4,5,2024-11-30,Portland State,,UC Davis,REG (Non-Conf),W 66-61,,3,1,2,.500,0,0,1,2,.500,.500,0,0,,2,0,2,0,0,0,0,0,2,2.4,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
5,5,6,2024-12-04,Portland State,,Omaha,REG (Non-Conf),L 57-65,,12,0,1,.000,0,0,0,1,.000,.000,0,2,.000,1,0,1,0,0,0,0,1,0,-1.2,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
6,6,7,2024-12-07,Portland State,@,Denver,REG (Non-Conf),L 41-57,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,1,1,2,0.3,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
7,7,8,2024-12-13,Portland State,@,Portland,REG (Non-Conf),L 46-71,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,0,0,0.7,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
8,8,9,2024-12-20,Portland State,,Air Force,REG (Non-Conf),L 40-69,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
9,9,11,2025-01-09,Portland State,@,Eastern Washington,REG (Conf),L 49-78,,8,0,2,.000,0,0,0,2,.000,.000,1,2,.500,1,3,4,0,0,0,0,1,1,0.4,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
10,10,14,2025-01-18,Portland State,,Northern Arizona,REG (Conf),L 53-76,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
11,11,15,2025-01-23,Portland State,@,Weber State,REG (Conf),L 48-62,,5,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,2,0,1,0,1.3,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
12,12,16,2025-01-25,Portland State,@,Idaho State,REG (Conf),L 52-66,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
13,13,17,2025-01-30,Portland State,,Montana,REG (Conf),L 61-73,,12,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
14,14,18,2025-02-01,Portland State,,Montana State,REG (Conf),L 39-85,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
15,15,20,2025-02-08,Portland State,,Eastern Washington,REG (Conf),L 58-65,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
16,16,21,2025-02-13,Portland State,@,Northern Arizona,REG (Conf),L 67-83,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
17,17,24,2025-02-22,Portland State,,Weber State,REG (Conf),L 56-71,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
18,18,25,2025-02-27,Portland State,@,Montana State,REG (Conf),L 49-78,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
19,19,28,2025-03-08,Portland State,N,Northern Colorado,CTOURN,L 50-53,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Katelyn Best,https://www.sports-reference.com/cbb/players/katelyn-best-1.html,portland-state,2024-25
