ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-11,Texas Tech,,Southeastern Louisiana,REG (Non-Conf),W 67-45,,11,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,1,0,0,0,1,0,-0.8,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
2,2,2,2021-11-16,Texas Tech,,Weber State,REG (Non-Conf),W 62-44,,11,0,4,.000,0,2,.000,0,2,.000,.000,0,0,0,0,0,1,0,0,0,0,0,-2.1,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
3,3,3,2021-11-19,Texas Tech,,Lamar,REG (Non-Conf),W 72-68 (OT),,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
4,4,4,2021-11-22,Texas Tech,,Texas State,REG (Non-Conf),W 83-57,,19,1,4,.250,0,1,.000,1,3,.333,.250,0,0,0,1,1,3,1,0,0,2,2,2.2,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
5,5,5,2021-11-26,Texas Tech,@,Ball State,REG (Non-Conf),W 71-67,,13,2,4,.500,2,4,.500,0,0,,.750,0,0,1,1,2,1,0,0,1,2,6,3.9,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
6,6,6,2021-11-27,Texas Tech,,Old Dominion,REG (Non-Conf),L 45-59,,9,0,3,.000,0,1,.000,0,2,.000,.000,0,0,0,0,0,0,2,0,0,1,0,-0.5,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
7,7,7,2021-11-28,Texas Tech,@,New Mexico,REG (Non-Conf),W 82-75,,14,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,2,0,2,1,0,-1.1,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
8,8,9,2021-12-12,Texas Tech,,UNLV,REG (Non-Conf),W 68-61,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
9,9,10,2021-12-20,Texas Tech,@,Ole Miss,REG (Non-Conf),L 50-65,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
10,10,11,2021-12-21,Texas Tech,,Louisiana State,REG (Non-Conf),L 60-74,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
11,11,14,2022-01-08,Texas Tech,,Oklahoma State,REG (Conf),L 55-57,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
12,12,16,2022-01-15,Texas Tech,,Kansas State,REG (Conf),W 64-45,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
13,13,17,2022-01-19,Texas Tech,@,TCU,REG (Conf),L 50-51,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
14,14,20,2022-01-29,Texas Tech,,Iowa State,REG (Conf),L 65-86,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
15,15,21,2022-02-05,Texas Tech,@,Kansas State,REG (Conf),L 75-82,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
16,16,23,2022-02-12,Texas Tech,@,Oklahoma State,REG (Conf),L 58-62,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
17,17,24,2022-02-16,Texas Tech,@,Oklahoma,REG (Conf),W 97-87,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
18,18,25,2022-02-19,Texas Tech,,Kansas,REG (Conf),L 68-71,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
19,19,27,2022-02-26,Texas Tech,@,Iowa State,REG (Conf),L 55-71,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
20,20,28,2022-03-02,Texas Tech,,TCU,REG (Conf),W 83-79,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
21,21,29,2022-03-06,Texas Tech,@,Baylor,REG (Conf),L 57-82,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
22,22,30,2022-03-10,Texas Tech,,Oklahoma State,CTOURN,L 58-73,,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Saga Ukkonen,https://www.sports-reference.com/cbb/players/saga-ukkonen-1.html,texas-tech,2021-22
