ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,8,4,2023-11-14,Santa Clara,,Cal State Northridge,REG (Non-Conf),W 71-39,,4,0,2,.000,0,0,0,2,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
2,9,5,2023-11-18,Santa Clara,@,Oregon,REG (Non-Conf),W 89-50,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
3,10,6,2023-11-21,Santa Clara,,Texas A&M–Corpus Christi,REG (Non-Conf),W 75-54,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,1,2,1.3,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
4,11,8,2023-11-25,Santa Clara,N,Texas Tech,REG (Non-Conf),L 56-61,,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
5,12,10,2023-12-01,Santa Clara,,Lincoln (CA),REG (Non-Conf),W 113-37,,10,1,2,.500,0,0,1,2,.500,.500,0,0,0,0,0,0,0,0,0,1,2,0.6,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
6,13,11,2023-12-10,Santa Clara,,Menlo,REG (Non-Conf),W 80-39,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,2,0,0,0,2,3.7,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
7,14,14,2023-12-21,Santa Clara,@,Cal State Fullerton,REG (Non-Conf),W 76-57,,2,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
8,15,19,2024-01-18,Santa Clara,,Pepperdine,REG (Conf),W 92-36,,5,0,0,,0,0,0,0,,,0,0,0,0,0,1,0,0,1,0,0,-0.3,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
9,16,30,2024-02-29,Santa Clara,,Loyola Marymount,REG (Conf),W 86-45,,4,0,1,.000,0,0,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Rafailia Stergaki,https://www.sports-reference.com/cbb/players/rafailia-stergaki-1.html,santa-clara,2023-24
