ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,16,2022-01-22,Columbia,@,Brown,REG (Conf),W 60-52,,1,0,2,.000,0,2,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Eden Gainer,https://www.sports-reference.com/cbb/players/eden-gainer-1.html,columbia,2021-22
2,2,18,2022-01-29,Columbia,@,Dartmouth,REG (Conf),W 65-46,,2,0,1,.000,0,1,.000,0,0,.000,0,0,1,1,2,0,1,0,0,0,0,1.3,Eden Gainer,https://www.sports-reference.com/cbb/players/eden-gainer-1.html,columbia,2021-22
3,3,23,2022-02-19,Columbia,,Dartmouth,REG (Conf),W 66-42,,4,1,3,.333,1,3,.333,0,0,.500,0,0,0,0,0,0,0,0,0,1,3,0.9,Eden Gainer,https://www.sports-reference.com/cbb/players/eden-gainer-1.html,columbia,2021-22
4,4,25,2022-02-26,Columbia,,Brown,REG (Conf),W 85-56,,5,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,1,0,0.3,Eden Gainer,https://www.sports-reference.com/cbb/players/eden-gainer-1.html,columbia,2021-22
5,5,27,2022-03-11,Columbia,,Yale,CTOURN,W 67-38,,3,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Eden Gainer,https://www.sports-reference.com/cbb/players/eden-gainer-1.html,columbia,2021-22
