ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,7,2023-12-02,Monmouth,@,Rider,REG (Non-Conf),W 62-42,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Isabella Murray,https://www.sports-reference.com/cbb/players/isabella-murray-1.html,monmouth,2023-24
2,2,11,2024-01-01,Monmouth,,Georgian Court,REG (Non-Conf),W 91-51,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Isabella Murray,https://www.sports-reference.com/cbb/players/isabella-murray-1.html,monmouth,2023-24
3,3,27,2024-03-03,Monmouth,@,Hofstra,REG (Conf),W 66-50,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Isabella Murray,https://www.sports-reference.com/cbb/players/isabella-murray-1.html,monmouth,2023-24
